"temperature","feels_like","humidity","time","location","outside_temperature","outside_feels_like","outside_humidity"
13.0,12.05,65.0,"2023-01-20 03:25:00",KR,2.5,2.5,95.0
15.0,14.83,87.0,"2023-01-20 03:25:00",FR,2.5,2.5,95.0
15.0,14.33,68.0,"2023-01-20 03:30:00",MR,2.5,2.5,95.0
13.0,12.05,65.0,"2023-01-20 03:30:00",KR,2.5,2.5,95.0
15.0,14.83,87.0,"2023-01-20 03:30:00",FR,2.5,2.5,95.0
15.0,14.33,68.0,"2023-01-20 03:35:00",MR,2.5,2.5,95.0
13.0,12.05,65.0,"2023-01-20 03:35:00",KR,2.5,2.5,95.0
15.0,14.83,87.0,"2023-01-20 03:35:00",FR,2.5,2.5,95.0
15.0,14.33,68.0,"2023-01-20 03:40:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 03:40:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 03:40:00",FR,2.6,2.6,95.0
15.0,14.33,68.0,"2023-01-20 03:45:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 03:45:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 03:45:00",FR,2.6,2.6,95.0
15.0,14.36,69.0,"2023-01-20 03:50:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 03:50:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 03:50:00",FR,2.6,2.6,95.0
15.0,14.33,68.0,"2023-01-20 03:55:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 03:55:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 03:55:00",FR,2.6,2.6,95.0
15.0,14.33,68.0,"2023-01-20 04:00:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 04:00:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 04:00:00",FR,2.6,2.6,95.0
15.0,14.33,68.0,"2023-01-20 04:05:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 04:05:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 04:05:00",FR,2.6,2.6,95.0
15.0,14.33,68.0,"2023-01-20 04:10:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 04:10:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 04:10:00",FR,2.6,2.6,95.0
15.0,14.36,69.0,"2023-01-20 04:15:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 04:15:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 04:15:00",FR,2.6,2.6,95.0
15.0,14.36,69.0,"2023-01-20 04:20:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 04:20:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 04:20:00",FR,2.6,2.6,95.0
15.0,14.36,69.0,"2023-01-20 04:25:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 04:25:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 04:25:00",FR,2.6,2.6,95.0
15.0,14.33,68.0,"2023-01-20 04:30:00",MR,2.6,2.6,95.0
13.0,12.05,65.0,"2023-01-20 04:30:00",KR,2.6,2.6,95.0
15.0,14.83,87.0,"2023-01-20 04:30:00",FR,2.6,2.6,95.0
15.0,14.33,68.0,"2023-01-20 04:35:00",MR,2.7,2.7,95.0
13.0,12.05,65.0,"2023-01-20 04:35:00",KR,2.7,2.7,95.0
15.0,14.83,87.0,"2023-01-20 04:35:00",FR,2.7,2.7,95.0
15.0,14.33,68.0,"2023-01-20 04:40:00",MR,2.7,2.7,95.0
13.0,12.05,65.0,"2023-01-20 04:40:00",KR,2.7,2.7,95.0
15.0,14.83,87.0,"2023-01-20 04:40:00",FR,2.7,2.7,95.0
15.0,14.3,67.0,"2023-01-20 04:45:00",MR,2.7,2.7,95.0
13.0,12.05,65.0,"2023-01-20 04:45:00",KR,2.7,2.7,95.0
15.0,14.83,87.0,"2023-01-20 04:45:00",FR,2.7,2.7,95.0
15.0,14.3,67.0,"2023-01-20 04:50:00",MR,2.7,2.7,95.0
13.0,12.05,65.0,"2023-01-20 04:50:00",KR,2.7,2.7,95.0
15.0,14.83,87.0,"2023-01-20 04:50:00",FR,2.7,2.7,95.0
15.0,14.3,67.0,"2023-01-20 04:55:00",MR,2.7,2.7,95.0
13.0,12.05,65.0,"2023-01-20 04:55:00",KR,2.7,2.7,95.0
15.0,14.83,87.0,"2023-01-20 04:55:00",FR,2.7,2.7,95.0
15.0,14.3,67.0,"2023-01-20 05:00:00",MR,2.8,2.8,95.0
13.0,12.05,65.0,"2023-01-20 05:00:00",KR,2.8,2.8,95.0
15.0,14.83,87.0,"2023-01-20 05:00:00",FR,2.8,2.8,95.0
15.0,14.3,67.0,"2023-01-20 05:05:00",MR,2.8,2.8,95.0
13.0,12.05,65.0,"2023-01-20 05:05:00",KR,2.8,2.8,95.0
15.0,14.85,88.0,"2023-01-20 05:05:00",FR,2.8,2.8,95.0
15.0,14.3,67.0,"2023-01-20 05:10:00",MR,2.9,2.9,95.0
13.0,12.05,65.0,"2023-01-20 05:10:00",KR,2.9,2.9,95.0
15.0,14.85,88.0,"2023-01-20 05:10:00",FR,2.9,2.9,95.0
15.0,14.3,67.0,"2023-01-20 05:15:00",MR,2.9,2.9,95.0
13.0,12.05,65.0,"2023-01-20 05:15:00",KR,2.9,2.9,95.0
15.0,14.85,88.0,"2023-01-20 05:15:00",FR,2.9,2.9,95.0
15.0,14.28,66.0,"2023-01-20 05:20:00",MR,2.9,2.9,95.0
13.0,12.05,65.0,"2023-01-20 05:20:00",KR,2.9,2.9,95.0
15.0,14.85,88.0,"2023-01-20 05:20:00",FR,2.9,2.9,95.0
15.0,14.28,66.0,"2023-01-20 05:25:00",MR,2.9,2.9,95.0
13.0,12.05,65.0,"2023-01-20 05:25:00",KR,2.9,2.9,95.0
15.0,14.85,88.0,"2023-01-20 05:25:00",FR,2.9,2.9,95.0
15.0,14.28,66.0,"2023-01-20 05:30:00",MR,2.9,2.9,95.0
13.0,12.05,65.0,"2023-01-20 05:30:00",KR,2.9,2.9,95.0
15.0,14.85,88.0,"2023-01-20 05:30:00",FR,2.9,2.9,95.0
15.0,14.28,66.0,"2023-01-20 05:35:00",MR,2.9,2.9,95.0
13.0,12.05,65.0,"2023-01-20 05:35:00",KR,2.9,2.9,95.0
15.0,14.85,88.0,"2023-01-20 05:35:00",FR,2.9,2.9,95.0
15.0,14.28,66.0,"2023-01-20 05:40:00",MR,2.9,2.9,95.0
13.0,12.05,65.0,"2023-01-20 05:40:00",KR,2.9,2.9,95.0
14.0,13.75,88.0,"2023-01-20 05:40:00",FR,2.9,2.9,95.0
15.0,14.28,66.0,"2023-01-20 05:45:00",MR,3.0,3.0,95.0
13.0,12.05,65.0,"2023-01-20 05:45:00",KR,3.0,3.0,95.0
15.0,14.85,88.0,"2023-01-20 05:45:00",FR,3.0,3.0,95.0
15.0,14.28,66.0,"2023-01-20 05:50:00",MR,3.0,3.0,95.0
13.0,12.05,65.0,"2023-01-20 05:50:00",KR,3.0,3.0,95.0
14.0,13.75,88.0,"2023-01-20 05:50:00",FR,3.0,3.0,95.0
15.0,14.28,66.0,"2023-01-20 06:00:00",MR,3.1,3.1,95.0
13.0,12.05,65.0,"2023-01-20 06:00:00",KR,3.1,3.1,95.0
14.0,13.75,88.0,"2023-01-20 06:00:00",FR,3.1,3.1,95.0
15.0,14.28,66.0,"2023-01-20 06:05:00",MR,3.2,3.2,95.0
13.0,12.05,65.0,"2023-01-20 06:05:00",KR,3.2,3.2,95.0
14.0,13.75,88.0,"2023-01-20 06:05:00",FR,3.2,3.2,95.0
15.0,14.3,67.0,"2023-01-20 06:10:00",MR,3.1,3.1,95.0
13.0,12.05,65.0,"2023-01-20 06:10:00",KR,3.1,3.1,95.0
14.0,13.75,88.0,"2023-01-20 06:10:00",FR,3.1,3.1,95.0
15.0,14.33,68.0,"2023-01-20 06:15:00",MR,3.1,3.1,95.0
13.0,12.05,65.0,"2023-01-20 06:15:00",KR,3.1,3.1,95.0
15.0,14.85,88.0,"2023-01-20 06:15:00",FR,3.1,3.1,95.0
15.0,14.33,68.0,"2023-01-20 06:20:00",MR,3.1,3.1,95.0
13.0,12.05,65.0,"2023-01-20 06:20:00",KR,3.1,3.1,95.0
15.0,14.85,88.0,"2023-01-20 06:20:00",FR,3.1,3.1,95.0
15.0,14.33,68.0,"2023-01-20 06:25:00",MR,3.1,3.1,95.0
13.0,12.08,66.0,"2023-01-20 06:25:00",KR,3.1,3.1,95.0
15.0,14.85,88.0,"2023-01-20 06:25:00",FR,3.1,3.1,95.0
15.0,14.33,68.0,"2023-01-20 06:30:00",MR,3.1,3.1,95.0
14.0,13.18,66.0,"2023-01-20 06:30:00",KR,3.1,3.1,95.0
15.0,14.85,88.0,"2023-01-20 06:30:00",FR,3.1,3.1,95.0
15.0,14.33,68.0,"2023-01-20 06:35:00",MR,3.2,3.2,95.0
14.0,13.15,65.0,"2023-01-20 06:35:00",KR,3.2,3.2,95.0
15.0,14.85,88.0,"2023-01-20 06:35:00",FR,3.2,3.2,95.0
15.0,14.3,67.0,"2023-01-20 06:40:00",MR,3.2,3.2,95.0
14.0,13.15,65.0,"2023-01-20 06:40:00",KR,3.2,3.2,95.0
15.0,14.85,88.0,"2023-01-20 06:40:00",FR,3.2,3.2,95.0
15.0,14.3,67.0,"2023-01-20 06:45:00",MR,3.2,3.2,95.0
14.0,13.15,65.0,"2023-01-20 06:45:00",KR,3.2,3.2,95.0
15.0,14.85,88.0,"2023-01-20 06:45:00",FR,3.2,3.2,95.0
15.0,14.3,67.0,"2023-01-20 06:50:00",MR,3.2,3.2,95.0
14.0,13.15,65.0,"2023-01-20 06:50:00",KR,3.2,3.2,95.0
15.0,14.83,87.0,"2023-01-20 06:50:00",FR,3.2,3.2,95.0
15.0,14.3,67.0,"2023-01-20 06:55:00",MR,3.2,3.2,95.0
14.0,13.15,65.0,"2023-01-20 06:55:00",KR,3.2,3.2,95.0
15.0,14.83,87.0,"2023-01-20 06:55:00",FR,3.2,3.2,95.0
15.0,14.3,67.0,"2023-01-20 07:00:00",MR,3.1,1.4,95.0
14.0,13.15,65.0,"2023-01-20 07:00:00",KR,3.1,1.4,95.0
15.0,14.83,87.0,"2023-01-20 07:00:00",FR,3.1,1.4,95.0
15.0,14.33,68.0,"2023-01-20 07:05:00",MR,3.1,3.1,95.0
14.0,13.15,65.0,"2023-01-20 07:05:00",KR,3.1,3.1,95.0
15.0,14.83,87.0,"2023-01-20 07:05:00",FR,3.1,3.1,95.0
15.0,14.3,67.0,"2023-01-20 07:10:00",MR,3.1,1.6,95.0
14.0,13.15,65.0,"2023-01-20 07:10:00",KR,3.1,1.6,95.0
15.0,14.85,88.0,"2023-01-20 07:10:00",FR,3.1,1.6,95.0
15.0,14.33,68.0,"2023-01-20 07:15:00",MR,3.1,1.9,95.0
14.0,13.15,65.0,"2023-01-20 07:15:00",KR,3.1,1.9,95.0
15.0,14.85,88.0,"2023-01-20 07:15:00",FR,3.1,1.9,95.0
15.0,14.3,67.0,"2023-01-20 07:20:00",MR,3.1,1.9,95.0
13.0,12.05,65.0,"2023-01-20 07:20:00",KR,3.1,1.9,95.0
15.0,14.83,87.0,"2023-01-20 07:20:00",FR,3.1,1.9,95.0
15.0,14.33,68.0,"2023-01-20 07:25:00",MR,3.1,1.3,95.0
13.0,12.05,65.0,"2023-01-20 07:25:00",KR,3.1,1.3,95.0
15.0,14.8,86.0,"2023-01-20 07:25:00",FR,3.1,1.3,95.0
15.0,14.3,67.0,"2023-01-20 07:30:00",MR,3.1,1.4,95.0
13.0,12.05,65.0,"2023-01-20 07:30:00",KR,3.1,1.4,95.0
15.0,14.8,86.0,"2023-01-20 07:30:00",FR,3.1,1.4,95.0
15.0,14.28,66.0,"2023-01-20 07:35:00",MR,3.2,0.5,95.0
13.0,12.05,65.0,"2023-01-20 07:35:00",KR,3.2,0.5,95.0
15.0,14.83,87.0,"2023-01-20 07:35:00",FR,3.2,0.5,95.0
15.0,14.28,66.0,"2023-01-20 07:40:00",MR,3.2,0.5,95.0
13.0,12.05,65.0,"2023-01-20 07:40:00",KR,3.2,0.5,95.0
15.0,14.8,86.0,"2023-01-20 07:40:00",FR,3.2,0.5,95.0
15.0,14.28,66.0,"2023-01-20 07:45:00",MR,3.2,0.0,95.0
13.0,12.05,65.0,"2023-01-20 07:45:00",KR,3.2,0.0,95.0
15.0,14.8,86.0,"2023-01-20 07:45:00",FR,3.2,0.0,95.0
15.0,14.28,66.0,"2023-01-20 07:50:00",MR,3.2,0.9,95.0
13.0,12.05,65.0,"2023-01-20 07:50:00",KR,3.2,0.9,95.0
15.0,14.77,85.0,"2023-01-20 07:50:00",FR,3.2,0.9,95.0
15.0,14.28,66.0,"2023-01-20 07:55:00",MR,3.2,0.5,95.0
13.0,12.03,64.0,"2023-01-20 07:55:00",KR,3.2,0.5,95.0
15.0,14.77,85.0,"2023-01-20 07:55:00",FR,3.2,0.5,95.0
15.0,14.28,66.0,"2023-01-20 08:00:00",MR,3.2,1.5,95.0
13.0,12.03,64.0,"2023-01-20 08:00:00",KR,3.2,1.5,95.0
15.0,14.77,85.0,"2023-01-20 08:00:00",FR,3.2,1.5,95.0
15.0,14.28,66.0,"2023-01-20 08:05:00",MR,3.2,0.8,95.0
13.0,12.05,65.0,"2023-01-20 08:05:00",KR,3.2,0.8,95.0
15.0,14.75,84.0,"2023-01-20 08:05:00",FR,3.2,0.8,95.0
15.0,14.28,66.0,"2023-01-20 08:10:00",MR,3.2,1.5,95.0
13.0,12.05,65.0,"2023-01-20 08:10:00",KR,3.2,1.5,95.0
15.0,14.75,84.0,"2023-01-20 08:10:00",FR,3.2,1.5,95.0
15.0,14.28,66.0,"2023-01-20 08:15:00",MR,3.3,1.1,95.0
13.0,12.05,65.0,"2023-01-20 08:15:00",KR,3.3,1.1,95.0
15.0,14.77,85.0,"2023-01-20 08:15:00",FR,3.3,1.1,95.0
15.0,14.28,66.0,"2023-01-20 08:20:00",MR,3.3,1.4,95.0
13.0,12.03,64.0,"2023-01-20 08:20:00",KR,3.3,1.4,95.0
15.0,14.8,86.0,"2023-01-20 08:20:00",FR,3.3,1.4,95.0
15.0,14.28,66.0,"2023-01-20 08:25:00",MR,3.2,0.9,95.0
13.0,12.03,64.0,"2023-01-20 08:25:00",KR,3.2,0.9,95.0
15.0,14.77,85.0,"2023-01-20 08:25:00",FR,3.2,0.9,95.0
15.0,14.28,66.0,"2023-01-20 08:30:00",MR,3.2,1.6,95.0
13.0,12.03,64.0,"2023-01-20 08:30:00",KR,3.2,1.6,95.0
15.0,14.77,85.0,"2023-01-20 08:30:00",FR,3.2,1.6,95.0
15.0,14.28,66.0,"2023-01-20 08:35:00",MR,3.2,1.3,95.0
13.0,12.03,64.0,"2023-01-20 08:35:00",KR,3.2,1.3,95.0
15.0,14.77,85.0,"2023-01-20 08:35:00",FR,3.2,1.3,95.0
15.0,14.28,66.0,"2023-01-20 08:40:00",MR,3.2,2.0,95.0
13.0,12.03,64.0,"2023-01-20 08:40:00",KR,3.2,2.0,95.0
15.0,14.77,85.0,"2023-01-20 08:40:00",FR,3.2,2.0,95.0
15.0,14.28,66.0,"2023-01-20 08:45:00",MR,3.2,1.5,95.0
13.0,12.03,64.0,"2023-01-20 08:45:00",KR,3.2,1.5,95.0
15.0,14.77,85.0,"2023-01-20 08:45:00",FR,3.2,1.5,95.0
15.0,14.28,66.0,"2023-01-20 08:50:00",MR,3.3,2.0,95.0
13.0,12.03,64.0,"2023-01-20 08:50:00",KR,3.3,2.0,95.0
15.0,14.77,85.0,"2023-01-20 08:50:00",FR,3.3,2.0,95.0
15.0,14.28,66.0,"2023-01-20 08:55:00",MR,3.3,2.0,95.0
13.0,12.03,64.0,"2023-01-20 08:55:00",KR,3.3,2.0,95.0
15.0,14.77,85.0,"2023-01-20 08:55:00",FR,3.3,2.0,95.0
15.0,14.25,65.0,"2023-01-20 09:00:00",MR,3.4,3.4,95.0
13.0,12.03,64.0,"2023-01-20 09:00:00",KR,3.4,3.4,95.0
15.0,14.77,85.0,"2023-01-20 09:00:00",FR,3.4,3.4,95.0
15.0,14.25,65.0,"2023-01-20 09:05:00",MR,3.4,3.4,95.0
13.0,12.0,63.0,"2023-01-20 09:05:00",KR,3.4,3.4,95.0
15.0,14.77,85.0,"2023-01-20 09:05:00",FR,3.4,3.4,95.0
15.0,14.25,65.0,"2023-01-20 09:10:00",MR,3.4,2.1,95.0
13.0,12.0,63.0,"2023-01-20 09:10:00",KR,3.4,2.1,95.0
15.0,14.77,85.0,"2023-01-20 09:10:00",FR,3.4,2.1,95.0
15.0,14.25,65.0,"2023-01-20 09:15:00",MR,3.5,1.8,95.0
13.0,12.0,63.0,"2023-01-20 09:15:00",KR,3.5,1.8,95.0
15.0,14.75,84.0,"2023-01-20 09:15:00",FR,3.5,1.8,95.0
15.0,14.23,64.0,"2023-01-20 09:20:00",MR,3.5,2.4,95.0
13.0,12.0,63.0,"2023-01-20 09:20:00",KR,3.5,2.4,95.0
15.0,14.77,85.0,"2023-01-20 09:20:00",FR,3.5,2.4,95.0
14.0,13.15,65.0,"2023-01-20 09:25:00",MR,3.6,3.6,95.0
13.0,12.0,63.0,"2023-01-20 09:25:00",KR,3.6,3.6,95.0
15.0,14.75,84.0,"2023-01-20 09:25:00",FR,3.6,3.6,95.0
13.0,12.0,63.0,"2023-01-20 09:30:00",KR,3.6,2.5,95.0
15.0,14.75,84.0,"2023-01-20 09:30:00",FR,3.6,2.5,95.0
14.0,13.13,64.0,"2023-01-20 09:35:00",MR,3.6,2.5,95.0
13.0,12.0,63.0,"2023-01-20 09:35:00",KR,3.6,2.5,95.0
15.0,14.75,84.0,"2023-01-20 09:35:00",FR,3.6,2.5,95.0
14.0,13.15,65.0,"2023-01-20 09:40:00",MR,3.6,2.1,95.0
13.0,12.0,63.0,"2023-01-20 09:40:00",KR,3.6,2.1,95.0
15.0,14.72,83.0,"2023-01-20 09:40:00",FR,3.6,2.1,95.0
14.0,13.15,65.0,"2023-01-20 09:45:00",MR,3.5,1.8,95.0
13.0,12.0,63.0,"2023-01-20 09:45:00",KR,3.5,1.8,95.0
15.0,14.75,84.0,"2023-01-20 09:45:00",FR,3.5,1.8,95.0
14.0,13.13,64.0,"2023-01-20 09:50:00",MR,3.5,2.2,95.0
13.0,12.0,63.0,"2023-01-20 09:50:00",KR,3.5,2.2,95.0
15.0,14.72,83.0,"2023-01-20 09:50:00",FR,3.5,2.2,95.0
14.0,13.13,64.0,"2023-01-20 09:55:00",MR,3.5,2.2,95.0
13.0,12.0,63.0,"2023-01-20 09:55:00",KR,3.5,2.2,95.0
15.0,14.72,83.0,"2023-01-20 09:55:00",FR,3.5,2.2,95.0
14.0,13.13,64.0,"2023-01-20 10:00:00",MR,3.6,2.0,95.0
13.0,12.0,63.0,"2023-01-20 10:00:00",KR,3.6,2.0,95.0
15.0,14.72,83.0,"2023-01-20 10:00:00",FR,3.6,2.0,95.0
14.0,13.13,64.0,"2023-01-20 10:05:00",MR,3.6,2.2,95.0
13.0,12.0,63.0,"2023-01-20 10:05:00",KR,3.6,2.2,95.0
15.0,14.75,84.0,"2023-01-20 10:05:00",FR,3.6,2.2,95.0
14.0,13.15,65.0,"2023-01-20 10:10:00",MR,3.7,2.5,95.0
13.0,12.0,63.0,"2023-01-20 10:10:00",KR,3.7,2.5,95.0
15.0,14.75,84.0,"2023-01-20 10:10:00",FR,3.7,2.5,95.0
14.0,13.13,64.0,"2023-01-20 10:15:00",MR,3.8,3.8,95.0
13.0,11.97,62.0,"2023-01-20 10:15:00",KR,3.8,3.8,95.0
15.0,14.75,84.0,"2023-01-20 10:15:00",FR,3.8,3.8,95.0
14.0,13.13,64.0,"2023-01-20 10:20:00",MR,3.8,2.1,95.0
13.0,11.97,62.0,"2023-01-20 10:20:00",KR,3.8,2.1,95.0
15.0,14.75,84.0,"2023-01-20 10:20:00",FR,3.8,2.1,95.0
14.0,13.13,64.0,"2023-01-20 10:25:00",MR,3.9,2.3,95.0
13.0,11.97,62.0,"2023-01-20 10:25:00",KR,3.9,2.3,95.0
15.0,14.75,84.0,"2023-01-20 10:25:00",FR,3.9,2.3,95.0
14.0,13.13,64.0,"2023-01-20 10:30:00",MR,4.0,2.7,95.0
13.0,11.97,62.0,"2023-01-20 10:30:00",KR,4.0,2.7,95.0
15.0,14.75,84.0,"2023-01-20 10:30:00",FR,4.0,2.7,95.0
14.0,13.13,64.0,"2023-01-20 10:35:00",MR,4.1,2.3,95.0
13.0,11.97,62.0,"2023-01-20 10:35:00",KR,4.1,2.3,95.0
15.0,14.75,84.0,"2023-01-20 10:35:00",FR,4.1,2.3,95.0
14.0,13.13,64.0,"2023-01-20 10:40:00",MR,4.2,2.7,95.0
13.0,11.97,62.0,"2023-01-20 10:40:00",KR,4.2,2.7,95.0
15.0,14.77,85.0,"2023-01-20 10:40:00",FR,4.2,2.7,95.0
14.0,13.13,64.0,"2023-01-20 10:45:00",MR,4.2,3.0,95.0
13.0,11.97,62.0,"2023-01-20 10:45:00",KR,4.2,3.0,95.0
15.0,14.77,85.0,"2023-01-20 10:45:00",FR,4.2,3.0,95.0
14.0,13.13,64.0,"2023-01-20 10:50:00",MR,4.2,2.9,95.0
13.0,11.97,62.0,"2023-01-20 10:50:00",KR,4.2,2.9,95.0
15.0,14.77,85.0,"2023-01-20 10:50:00",FR,4.2,2.9,95.0
14.0,13.13,64.0,"2023-01-20 10:55:00",MR,4.3,3.0,95.0
13.0,11.97,62.0,"2023-01-20 10:55:00",KR,4.3,3.0,95.0
15.0,14.77,85.0,"2023-01-20 10:55:00",FR,4.3,3.0,95.0
14.0,13.13,64.0,"2023-01-20 11:00:00",MR,4.3,3.0,96.0
13.0,11.97,62.0,"2023-01-20 11:00:00",KR,4.3,3.0,96.0
15.0,14.75,84.0,"2023-01-20 11:00:00",FR,4.3,3.0,96.0
14.0,13.1,63.0,"2023-01-20 11:05:00",MR,4.3,2.3,96.0
13.0,11.97,62.0,"2023-01-20 11:05:00",KR,4.3,2.3,96.0
15.0,14.75,84.0,"2023-01-20 11:05:00",FR,4.3,2.3,96.0
14.0,13.13,64.0,"2023-01-20 11:10:00",MR,4.4,2.8,96.0
13.0,11.97,62.0,"2023-01-20 11:10:00",KR,4.4,2.8,96.0
15.0,14.77,85.0,"2023-01-20 11:10:00",FR,4.4,2.8,96.0
14.0,13.13,64.0,"2023-01-20 11:15:00",MR,4.4,4.4,96.0
13.0,11.97,62.0,"2023-01-20 11:15:00",KR,4.4,4.4,96.0
15.0,14.75,84.0,"2023-01-20 11:15:00",FR,4.4,4.4,96.0
14.0,13.13,64.0,"2023-01-20 11:20:00",MR,4.5,3.2,96.0
13.0,11.97,62.0,"2023-01-20 11:20:00",KR,4.5,3.2,96.0
15.0,14.75,84.0,"2023-01-20 11:20:00",FR,4.5,3.2,96.0
14.0,13.13,64.0,"2023-01-20 11:25:00",MR,4.5,3.1,96.0
13.0,11.97,62.0,"2023-01-20 11:25:00",KR,4.5,3.1,96.0
15.0,14.75,84.0,"2023-01-20 11:25:00",FR,4.5,3.1,96.0
14.0,13.13,64.0,"2023-01-20 11:30:00",MR,4.5,3.1,96.0
13.0,11.97,62.0,"2023-01-20 11:30:00",KR,4.5,3.1,96.0
15.0,14.75,84.0,"2023-01-20 11:30:00",FR,4.5,3.1,96.0
14.0,13.13,64.0,"2023-01-20 11:35:00",MR,4.6,3.0,96.0
13.0,11.97,62.0,"2023-01-20 11:35:00",KR,4.6,3.0,96.0
15.0,14.75,84.0,"2023-01-20 11:35:00",FR,4.6,3.0,96.0
14.0,13.1,63.0,"2023-01-20 11:40:00",MR,4.6,2.4,96.0
13.0,11.97,62.0,"2023-01-20 11:40:00",KR,4.6,2.4,96.0
15.0,14.75,84.0,"2023-01-20 11:40:00",FR,4.6,2.4,96.0
14.0,13.13,64.0,"2023-01-20 11:45:00",MR,4.7,3.1,96.0
13.0,11.97,62.0,"2023-01-20 11:45:00",KR,4.7,3.1,96.0
15.0,14.75,84.0,"2023-01-20 11:45:00",FR,4.7,3.1,96.0
14.0,13.13,64.0,"2023-01-20 11:50:00",MR,4.8,2.5,96.0
13.0,11.97,62.0,"2023-01-20 11:50:00",KR,4.8,2.5,96.0
15.0,14.75,84.0,"2023-01-20 11:50:00",FR,4.8,2.5,96.0
14.0,13.13,64.0,"2023-01-20 11:55:00",MR,4.8,2.8,96.0
13.0,11.97,62.0,"2023-01-20 11:55:00",KR,4.8,2.8,96.0
15.0,14.75,84.0,"2023-01-20 11:55:00",FR,4.8,2.8,96.0
14.0,13.13,64.0,"2023-01-20 12:00:00",MR,4.9,3.5,96.0
13.0,11.97,62.0,"2023-01-20 12:00:00",KR,4.9,3.5,96.0
15.0,14.75,84.0,"2023-01-20 12:00:00",FR,4.9,3.5,96.0
14.0,13.13,64.0,"2023-01-20 12:05:00",MR,5.0,3.2,96.0
13.0,11.97,62.0,"2023-01-20 12:05:00",KR,5.0,3.2,96.0
15.0,14.75,84.0,"2023-01-20 12:05:00",FR,5.0,3.2,96.0
14.0,13.13,64.0,"2023-01-20 12:10:00",MR,5.0,5.0,96.0
13.0,11.97,62.0,"2023-01-20 12:10:00",KR,5.0,5.0,96.0
15.0,14.75,84.0,"2023-01-20 12:10:00",FR,5.0,5.0,96.0
14.0,13.13,64.0,"2023-01-20 12:15:00",MR,5.1,3.9,96.0
13.0,11.97,62.0,"2023-01-20 12:15:00",KR,5.1,3.9,96.0
15.0,14.75,84.0,"2023-01-20 12:15:00",FR,5.1,3.9,96.0
14.0,13.13,64.0,"2023-01-20 12:20:00",MR,5.2,3.7,96.0
13.0,11.97,62.0,"2023-01-20 12:20:00",KR,5.2,3.7,96.0
15.0,14.75,84.0,"2023-01-20 12:20:00",FR,5.2,3.7,96.0
14.0,13.13,64.0,"2023-01-20 12:25:00",MR,5.2,3.1,96.0
13.0,11.97,62.0,"2023-01-20 12:25:00",KR,5.2,3.1,96.0
15.0,14.75,84.0,"2023-01-20 12:25:00",FR,5.2,3.1,96.0
14.0,13.13,64.0,"2023-01-20 12:30:00",MR,5.3,3.3,96.0
13.0,12.0,63.0,"2023-01-20 12:30:00",KR,5.3,3.3,96.0
15.0,14.75,84.0,"2023-01-20 12:30:00",FR,5.3,3.3,96.0
14.0,13.13,64.0,"2023-01-20 12:35:00",MR,5.3,3.9,96.0
13.0,11.97,62.0,"2023-01-20 12:35:00",KR,5.3,3.9,96.0
15.0,14.75,84.0,"2023-01-20 12:35:00",FR,5.3,3.9,96.0
14.0,13.13,64.0,"2023-01-20 12:40:00",MR,5.3,3.6,96.0
13.0,11.97,62.0,"2023-01-20 12:40:00",KR,5.3,3.6,96.0
15.0,14.75,84.0,"2023-01-20 12:40:00",FR,5.3,3.6,96.0
14.0,13.13,64.0,"2023-01-20 12:45:00",MR,5.4,3.6,96.0
13.0,11.97,62.0,"2023-01-20 12:45:00",KR,5.4,3.6,96.0
15.0,14.75,84.0,"2023-01-20 12:45:00",FR,5.4,3.6,96.0
14.0,13.13,64.0,"2023-01-20 12:50:00",MR,5.4,3.6,96.0
13.0,11.97,62.0,"2023-01-20 12:50:00",KR,5.4,3.6,96.0
15.0,14.75,84.0,"2023-01-20 12:50:00",FR,5.4,3.6,96.0
14.0,13.13,64.0,"2023-01-20 12:55:00",MR,5.5,4.1,96.0
13.0,11.97,62.0,"2023-01-20 12:55:00",KR,5.5,4.1,96.0
15.0,14.75,84.0,"2023-01-20 12:55:00",FR,5.5,4.1,96.0
