"air_temperature","sea_temperature","station"
14.951,14.617,M4
14.951,14.59,M4
15.049,14.599,M4
15.146,14.597,M4
15.0,14.604,M4
14.854,14.634,M4
14.854,14.661,M4
14.902,14.663,M4
15.244,14.734,M4
15.146,14.815,M4
14.756,14.802,M4
14.902,14.815,M4
14.707,14.799,M4
14.805,14.758,M4
14.658,14.753,M4
14.463,14.747,M4
14.219,14.722,M4
14.072,14.703,M4
13.779,14.674,M4
13.926,14.659,M4
13.779,14.626,M4
13.242,14.61,M4
13.633,14.584,M4
13.486,14.575,M4
13.584,14.551,M4
13.584,14.511,M4
13.535,14.506,M4
13.633,14.526,M4
13.486,14.535,M4
13.145,14.551,M4
13.584,14.606,M4
13.877,14.648,M4
13.828,14.67,M4
13.096,14.687,M4
13.145,14.685,M4
13.584,14.678,M4
13.291,14.681,M4
13.584,14.663,M4
13.389,14.663,M4
13.291,14.67,M4
13.584,14.661,M4
13.34,14.656,M4
13.584,14.652,M4
13.34,14.647,M4
12.949,14.632,M4
12.852,14.63,M4
13.096,14.628,M4
11.729,14.612,M4
12.9,14.612,M4
13.047,14.628,M4
11.924,14.643,M4
13.291,14.711,M4
13.584,14.833,M4
13.291,14.817,M4
13.633,14.892,M4
14.072,15.011,M4
13.242,14.965,M4
13.877,14.958,M4
13.926,14.925,M4
13.828,14.962,M4
13.73,14.916,M4
13.926,14.791,M4
13.877,14.874,M4
13.828,15.037,M4
13.633,15.044,M4
13.779,14.98,M4
13.877,15.048,M4
13.779,15.02,M4
13.682,14.963,M4
13.73,14.949,M4
13.828,14.919,M4
13.047,14.903,M4
13.193,14.885,M4
14.268,14.861,M4
14.365,14.839,M4
14.512,14.932,M4
14.658,14.978,M4
14.609,14.962,M4
14.951,15.112,M4
15.0,15.112,M4
15.098,15.201,M4
15.0,15.238,M4
15.049,15.253,M4
15.195,15.165,M4
15.244,15.326,M4
15.098,15.143,M4
15.0,15.15,M4
15.049,15.11,M4
15.391,15.002,M4
15.0,15.027,M4
14.951,14.978,M4
14.756,14.749,M4
14.756,14.724,M4
14.854,14.694,M4
14.707,14.714,M4
14.854,14.696,M4
14.805,14.716,M4
14.902,14.813,M4
15.146,14.952,M4
15.195,14.98,M4
15.439,15.084,M4
15.488,15.196,M4
15.586,15.266,M4
15.684,15.39,M4
15.781,15.516,M4
15.732,15.405,M4
15.635,15.322,M4
15.586,15.302,M4
15.586,15.271,M4
15.537,15.233,M4
15.391,15.227,M4
15.586,15.198,M4
15.83,15.159,M4
15.928,15.125,M4
15.83,15.137,M4
15.391,15.07,M4
15.684,15.015,M4
15.732,14.965,M4
15.488,14.962,M4
15.488,14.936,M4
15.488,15.011,M4
15.635,14.854,M4
15.879,15.06,M4
15.635,15.011,M4
15.537,14.991,M4
15.342,14.984,M4
15.537,14.976,M4
15.488,14.954,M4
15.244,14.945,M4
15.146,14.875,M4
15.195,14.841,M4
15.293,14.916,M4
15.391,14.85,M4
15.244,14.85,M4
15.195,14.846,M4
15.146,14.901,M4
15.0,14.886,M4
14.951,14.897,M4
14.365,14.879,M4
14.463,14.868,M4
13.877,14.868,M4
13.73,14.868,M4
13.486,14.894,M4
13.584,14.962,M4
13.34,15.024,M4
13.34,15.125,M4
13.291,15.244,M4
13.145,15.375,M4
13.291,15.339,M4
13.535,15.45,M4
13.535,15.302,M4
13.682,15.412,M4
14.121,15.293,M4
13.682,15.249,M4
13.682,15.092,M4
14.072,15.04,M4
14.316,15.066,M4
14.365,15.081,M4
14.023,15.088,M4
14.414,15.101,M4
14.121,15.071,M4
13.73,15.11,M4
13.779,15.077,M4
14.023,15.077,M4
14.023,15.077,M4
14.219,15.167,M4
14.463,15.275,M4
14.463,15.284,M4
14.561,15.313,M4
14.756,15.297,M4
14.805,15.917,M4
14.756,16.025,M4
14.707,15.679,M4
14.609,15.948,M4
14.561,15.969,M4
14.316,15.859,M4
14.365,15.787,M4
14.463,15.967,M4
14.658,15.842,M4
14.756,15.676,M4
14.951,15.579,M4
15.0,15.482,M4
15.195,15.436,M4
14.902,15.368,M4
14.756,15.247,M4
14.756,15.174,M4
14.951,15.174,M4
15.049,15.154,M4
15.049,15.125,M4
14.854,15.106,M4
13.828,15.086,M4
14.365,15.081,M4
15.342,15.079,M4
15.83,15.077,M4
16.221,15.037,M4
15.977,15.086,M4
15.879,15.077,M4
15.83,15.071,M4
15.781,15.022,M4
15.684,14.996,M4
15.635,14.932,M4
15.537,14.888,M4
15.439,14.899,M4
15.391,14.905,M4
15.391,14.936,M4
15.439,14.923,M4
15.537,14.912,M4
15.537,14.923,M4
15.439,14.885,M4
15.244,14.839,M4
15.049,14.804,M4
15.244,14.819,M4
15.537,14.819,M4
15.732,14.819,M4
15.684,14.843,M4
15.83,14.863,M4
15.635,14.738,M4
14.609,14.769,M4
14.609,14.766,M4
14.951,14.733,M4
15.0,14.762,M4
14.951,14.698,M4
15.098,14.625,M4
14.414,14.531,M4
14.707,14.491,M4
14.609,14.548,M4
14.854,14.561,M4
14.561,14.59,M4
14.072,14.678,M4
14.121,14.659,M4
14.219,14.683,M4
13.779,14.705,M4
14.316,14.724,M4
14.561,14.733,M4
14.756,14.751,M4
14.463,14.764,M4
14.268,14.751,M4
13.486,14.755,M4
12.9,14.755,M4
12.852,14.734,M4
13.438,14.786,M4
11.826,14.775,M4
11.973,14.775,M4
13.34,14.778,M4
13.389,14.588,M4
13.486,14.559,M4
13.193,14.542,M4
13.486,14.637,M4
13.389,14.621,M4
13.389,14.648,M4
13.145,14.617,M4
13.486,14.615,M4
13.779,14.643,M4
14.023,14.731,M4
13.828,14.758,M4
13.535,14.606,M4
13.779,14.681,M4
13.877,14.678,M4
13.682,14.661,M4
13.242,14.65,M4
13.34,14.672,M4
13.193,14.681,M4
13.73,14.703,M4
12.852,14.705,M4
13.486,14.687,M4
13.535,14.654,M4
13.73,14.648,M4
13.486,14.626,M4
13.633,14.524,M4
13.584,14.515,M4
13.682,14.524,M4
13.926,14.542,M4
13.926,14.652,M4
14.023,14.702,M4
14.121,14.727,M4
14.17,14.742,M4
14.268,14.822,M4
14.316,14.841,M4
14.316,14.837,M4
14.365,14.822,M4
14.365,14.804,M4
14.365,14.802,M4
13.779,14.813,M4
13.389,14.8,M4
14.268,14.766,M4
14.316,14.756,M4
14.414,14.713,M4
14.414,14.672,M4
14.316,14.756,M4
14.365,14.76,M4
14.414,14.731,M4
14.512,14.694,M4
14.609,14.691,M4
14.707,14.667,M4
14.805,14.676,M4
14.854,14.687,M4
14.951,14.694,M4
15.049,14.714,M4
15.049,14.758,M4
15.146,14.777,M4
15.098,14.753,M4
15.049,14.756,M4
15.098,14.81,M4
15.049,14.822,M4
15.049,14.76,M4
15.049,14.747,M4
14.951,14.749,M4
15.0,14.734,M4
15.0,14.727,M4
14.951,14.734,M4
14.951,14.734,M4
15.0,14.731,M4
14.951,14.711,M4
14.951,14.648,M4
14.902,14.623,M4
14.951,14.59,M4
14.951,14.584,M4
14.902,14.583,M4
14.854,14.577,M4
15.098,14.599,M4
15.195,14.637,M4
15.244,14.745,M4
15.244,14.755,M4
15.244,14.828,M4
15.244,14.912,M4
15.342,14.951,M4
15.293,14.954,M4
15.244,14.919,M4
15.098,14.846,M4
15.0,14.764,M4
15.0,14.722,M4
15.049,14.764,M4
15.0,14.784,M4
15.098,14.786,M4
15.195,14.777,M4
15.098,14.769,M4
15.098,14.767,M4
15.098,14.769,M4
15.146,14.758,M4
15.195,14.749,M4
15.293,14.756,M4
15.342,14.769,M4
15.391,14.782,M4
15.439,14.837,M4
15.488,14.881,M4
15.537,14.883,M4
15.537,14.899,M4
15.537,14.892,M4
15.488,14.899,M4
15.439,14.91,M4
15.293,14.907,M4
15.244,14.901,M4
15.195,14.907,M4
15.098,14.903,M4
15.293,14.888,M4
15.342,14.885,M4
15.244,14.877,M4
15.342,14.875,M4
15.488,14.885,M4
15.391,14.879,M4
15.244,14.879,M4
15.293,14.877,M4
15.342,14.901,M4
15.439,14.925,M4
15.439,14.958,M4
15.537,14.993,M4
15.586,15.02,M4
15.635,15.071,M4
15.635,15.082,M4
15.586,15.073,M4
15.684,15.101,M4
15.781,15.13,M4
15.732,15.126,M4
15.732,15.134,M4
15.635,15.179,M4
15.537,15.192,M4
15.391,15.179,M4
15.391,15.174,M4
15.391,15.134,M4
15.391,15.123,M4
15.342,15.115,M4
15.293,15.055,M4
15.195,15.066,M4
15.146,15.092,M4
15.049,15.09,M4
15.049,15.059,M4
15.293,15.057,M4
15.293,15.11,M4
15.293,15.099,M4
15.391,15.053,M4
15.83,15.064,M4
15.83,15.066,M4
15.781,15.097,M4
15.781,15.11,M4
15.635,15.137,M4
15.586,15.172,M4
15.488,15.201,M4
15.391,15.187,M4
15.342,15.179,M4
15.244,15.179,M4
15.391,15.209,M4
15.391,15.167,M4
15.635,15.119,M4
15.684,15.097,M4
15.732,15.079,M4
15.537,15.046,M4
15.439,15.035,M4
15.391,15.038,M4
15.488,15.068,M4
15.586,15.106,M4
15.635,15.148,M4
15.781,15.207,M4
15.732,15.214,M4
15.684,15.212,M4
15.684,15.238,M4
15.391,15.255,M4
15.195,15.271,M4
15.195,15.311,M4
15.195,15.348,M4
14.951,15.33,M4
14.951,15.335,M4
15.0,15.322,M4
15.049,15.313,M4
15.098,15.311,M4
15.049,15.304,M4
15.049,15.298,M4
14.854,15.291,M4
14.609,15.28,M4
14.268,15.278,M4
13.975,15.249,M4
13.926,15.245,M4
13.633,15.245,M4
13.486,15.245,M4
14.072,15.256,M4
14.268,15.297,M4
14.902,15.355,M4
15.146,15.463,M4
15.244,15.522,M4
15.635,15.489,M4
15.146,15.624,M4
14.609,15.482,M4
14.609,15.465,M4
14.512,15.754,M4
14.17,15.947,M4
14.17,15.731,M4
14.414,15.694,M4
14.561,15.731,M4
14.268,15.591,M4
13.877,15.487,M4
12.998,15.452,M4
13.047,15.48,M4
13.047,15.463,M4
13.34,15.469,M4
13.486,15.454,M4
13.34,15.394,M4
13.73,15.443,M4
13.682,15.463,M4
13.926,15.452,M4
14.023,15.505,M4
14.121,15.59,M4
13.828,15.679,M4
14.17,15.734,M4
14.219,15.729,M4
14.219,15.782,M4
14.268,15.82,M4
14.316,15.8,M4
14.268,15.76,M4
14.219,15.677,M4
14.268,15.624,M4
14.316,15.654,M4
14.268,15.566,M4
14.268,15.586,M4
14.072,15.707,M4
14.17,15.69,M4
14.219,15.67,M4
14.609,15.449,M4
14.609,15.439,M4
14.805,15.441,M4
14.902,15.471,M4
14.756,15.527,M4
14.854,15.507,M4
15.342,15.59,M4
15.293,15.615,M4
15.342,15.601,M4
15.293,15.694,M4
14.951,15.641,M4
14.463,15.665,M4
14.707,15.645,M4
14.805,15.604,M4
14.805,15.601,M4
14.561,15.597,M4
14.756,15.619,M4
14.756,15.59,M4
14.756,15.58,M4
14.707,15.562,M4
14.463,15.494,M4
14.414,15.489,M4
14.414,15.494,M4
14.561,15.553,M4
14.658,15.498,M4
14.512,15.474,M4
14.561,15.423,M4
14.609,15.375,M4
14.463,15.304,M4
14.463,15.337,M4
14.561,15.436,M4
14.17,15.469,M4
13.926,15.557,M4
14.072,15.538,M4
14.316,15.478,M4
14.414,15.465,M4
14.609,15.487,M4
14.902,15.516,M4
14.756,15.476,M4
14.561,15.396,M4
14.316,15.465,M4
14.17,15.463,M4
14.17,15.527,M4
14.463,15.551,M4
14.414,15.536,M4
14.365,15.434,M4
14.707,15.396,M4
14.365,15.326,M4
14.365,15.297,M4
14.463,15.335,M4
14.365,15.337,M4
14.268,15.324,M4
14.268,15.341,M4
14.121,15.348,M4
13.926,15.417,M4
13.633,15.293,M4
13.682,15.39,M4
13.877,15.416,M4
14.121,15.48,M4
14.17,15.493,M4
13.73,15.491,M4
14.316,15.489,M4
14.219,15.463,M4
13.535,15.439,M4
13.389,15.417,M4
13.438,15.394,M4
13.73,15.363,M4
14.17,15.346,M4
14.756,15.348,M4
15.146,15.273,M4
15.195,15.227,M4
14.756,15.145,M4
14.316,15.167,M4
14.658,15.189,M4
14.707,15.187,M4
14.951,15.126,M4
15.0,15.117,M4
15.098,15.106,M4
15.195,15.125,M4
15.391,15.139,M4
15.293,15.192,M4
15.439,15.255,M4
15.342,15.297,M4
15.244,15.295,M4
15.146,15.269,M4
14.951,15.249,M4
14.609,15.24,M4
14.756,15.223,M4
14.561,15.207,M4
14.707,15.185,M4
14.707,15.179,M4
14.609,15.157,M4
14.561,15.135,M4
14.658,15.092,M4
14.463,15.055,M4
14.561,15.026,M4
14.512,15.018,M4
14.561,15.02,M4
14.17,15.022,M4
14.414,15.06,M4
14.219,15.064,M4
13.975,15.057,M4
14.219,15.07,M4
13.926,15.099,M4
14.414,15.119,M4
14.609,15.117,M4
14.756,15.11,M4
14.854,15.134,M4
14.805,15.125,M4
14.902,15.135,M4
14.902,15.135,M4
14.805,15.115,M4
15.0,15.108,M4
15.0,15.095,M4
14.561,15.081,M4
14.902,15.066,M4
15.391,15.051,M4
15.146,15.038,M4
14.951,15.018,M4
14.219,14.98,M4
14.121,14.954,M4
14.121,14.899,M4
13.975,14.87,M4
14.023,14.894,M4
14.023,14.888,M4
14.219,14.897,M4
14.268,14.925,M4
14.463,14.949,M4
14.512,14.971,M4
14.268,14.976,M4
13.779,14.984,M4
13.438,14.985,M4
13.779,14.978,M4
14.072,14.936,M4
13.877,14.886,M4
13.975,14.848,M4
13.926,14.839,M4
13.73,14.833,M4
14.023,14.839,M4
14.072,14.839,M4
14.023,14.848,M4
14.121,14.857,M4
14.072,14.896,M4
14.072,14.899,M4
14.023,14.894,M4
14.121,14.883,M4
14.316,14.863,M4
14.17,14.819,M4
14.17,14.799,M4
14.121,14.786,M4
14.365,14.784,M4
14.316,14.802,M4
14.561,14.859,M4
14.512,14.919,M4
14.609,15.005,M4
14.756,15.064,M4
14.609,15.073,M4
14.512,15.088,M4
14.463,15.071,M4
14.512,15.04,M4
14.561,14.985,M4
14.658,14.956,M4
14.512,14.912,M4
14.463,14.899,M4
14.609,14.896,M4
15.293,14.901,M4
14.219,14.883,M4
14.805,14.859,M4
14.561,14.846,M4
14.854,14.846,M4
15.049,14.839,M4
15.049,14.837,M4
15.0,14.843,M4
15.0,14.875,M4
15.049,14.899,M4
15.244,14.93,M4
15.342,14.974,M4
15.342,14.984,M4
15.439,14.943,M4
15.439,14.952,M4
15.342,14.987,M4
15.293,14.982,M4
15.293,14.965,M4
15.488,14.984,M4
15.146,14.963,M4
15.488,14.952,M4
15.488,14.963,M4
15.146,14.925,M4
15.098,14.925,M4
15.049,14.886,M4
14.951,14.855,M4
14.805,14.855,M4
14.512,14.828,M4
14.463,14.81,M4
14.121,14.788,M4
14.414,14.782,M4
14.707,14.791,M4
14.756,14.83,M4
13.242,14.85,M4
14.414,14.949,M4
14.609,15.031,M4
14.854,15.135,M4
15.049,15.22,M4
15.244,15.3,M4
14.951,15.48,M4
14.951,15.425,M4
14.707,15.238,M4
14.609,15.117,M4
14.902,15.044,M4
13.096,15.048,M4
13.779,14.956,M4
14.268,14.973,M4
14.512,14.956,M4
14.658,14.965,M4
14.609,14.963,M4
14.609,14.914,M4
14.561,14.857,M4
14.805,14.832,M4
14.805,14.841,M4
14.609,14.843,M4
14.951,14.855,M4
15.049,14.888,M4
15.293,14.872,M4
15.293,14.87,M4
14.707,14.821,M4
14.268,14.844,M4
14.072,14.868,M4
14.268,14.885,M4
14.365,14.927,M4
14.414,14.962,M4
14.316,14.965,M4
14.463,14.941,M4
14.463,14.919,M4
14.512,14.912,M4
14.219,14.921,M4
14.316,14.881,M4
14.268,14.846,M4
14.365,14.815,M4
14.463,14.806,M4
14.365,14.786,M4
14.365,14.775,M4
14.121,14.773,M4
14.414,14.771,M4
14.365,14.769,M4
14.268,14.773,M4
14.512,14.786,M4
14.121,14.806,M4
14.17,14.821,M4
14.365,14.828,M4
13.096,14.821,M4
12.803,14.83,M4
12.363,14.833,M4
12.314,14.835,M4
12.363,14.844,M4
12.168,14.844,M4
12.07,14.843,M4
12.607,14.844,M4
12.998,14.83,M4
13.438,14.817,M4
13.779,14.8,M4
13.828,14.797,M4
13.779,14.782,M4
13.73,14.775,M4
13.633,14.767,M4
13.828,14.749,M4
13.877,14.745,M4
13.877,14.74,M4
14.121,14.747,M4
14.121,14.762,M4
14.121,14.778,M4
14.365,14.843,M4
14.463,14.912,M4
14.609,14.952,M4
14.609,15.053,M4
14.365,15.123,M4
14.414,15.143,M4
14.365,15.077,M4
14.463,14.987,M4
14.658,15.022,M4
14.805,15.125,M4
14.902,15.211,M4
14.609,15.161,M4
14.854,15.015,M4
14.805,14.927,M4
14.805,14.852,M4
14.561,14.833,M4
14.414,14.824,M4
14.219,14.822,M4
14.17,14.815,M4
14.365,14.828,M4
14.951,14.799,M4
15.049,14.81,M4
15.146,14.846,M4
15.293,14.817,M4
15.439,14.885,M4
15.537,14.896,M4
15.586,14.866,M4
15.537,14.897,M4
15.488,14.896,M4
15.537,14.934,M4
15.488,14.951,M4
15.439,14.925,M4
15.537,14.932,M4
15.488,14.907,M4
15.488,14.883,M4
15.342,14.865,M4
15.195,14.883,M4
15.146,14.918,M4
15.146,14.894,M4
15.049,14.945,M4
15.049,14.936,M4
14.951,14.921,M4
14.902,14.912,M4
15.049,14.903,M4
15.244,14.936,M4
15.391,14.952,M4
15.537,15.004,M4
15.977,15.033,M4
15.879,15.13,M4
15.879,15.157,M4
15.781,15.212,M4
15.879,15.137,M4
15.83,15.225,M4
15.781,15.255,M4
15.83,15.247,M4
15.879,15.22,M4
15.879,15.2,M4
15.83,15.222,M4
15.781,15.209,M4
15.781,15.167,M4
15.684,15.125,M4
15.635,15.135,M4
15.635,15.071,M4
15.586,15.037,M4
15.488,14.989,M4
15.488,15.055,M4
15.391,15.15,M4
15.488,15.143,M4
15.928,15.165,M4
16.074,15.194,M4
15.928,15.242,M4
16.074,15.26,M4
16.172,15.255,M4
16.221,15.28,M4
16.318,15.287,M4
16.318,15.326,M4
16.367,15.348,M4
16.172,15.311,M4
16.074,15.282,M4
16.514,15.309,M4
16.416,15.366,M4
16.709,15.46,M4
16.514,15.406,M4
16.514,15.421,M4
16.611,15.28,M4
16.27,15.214,M4
16.172,15.339,M4
16.025,15.331,M4
15.977,15.286,M4
15.732,15.242,M4
15.83,15.179,M4
15.83,15.273,M4
15.879,15.302,M4
16.025,15.286,M4
16.172,15.267,M4
16.172,15.352,M4
16.27,15.471,M4
16.172,15.527,M4
16.27,15.606,M4
16.416,15.577,M4
16.416,15.687,M4
16.318,15.524,M4
16.367,15.63,M4
16.367,15.536,M4
16.123,15.381,M4
15.928,15.308,M4
16.27,15.78,M4
16.221,15.696,M4
16.025,15.635,M4
15.928,15.745,M4
15.879,15.608,M4
15.781,15.502,M4
15.781,15.487,M4
15.586,15.518,M4
15.684,15.54,M4
16.025,15.48,M4
16.074,15.606,M4
16.123,15.696,M4
16.074,15.85,M4
16.123,16.057,M4
16.172,16.216,M4
15.977,15.908,M4
15.781,15.555,M4
15.781,15.615,M4
15.928,15.22,M4
15.83,15.432,M4
15.732,15.504,M4
15.732,16.188,M4
15.684,16.121,M4
15.586,16.459,M4
15.293,16.115,M4
15.146,15.967,M4
15.098,15.956,M4
15.049,15.89,M4
15.195,15.91,M4
15.146,15.886,M4
15.342,15.839,M4
15.684,16.055,M4
15.732,16.113,M4
15.732,16.086,M4
15.83,16.089,M4
15.781,16.205,M4
15.83,16.252,M4
15.83,16.437,M4
15.977,16.441,M4
16.172,16.536,M4
16.416,16.19,M4
16.807,16.269,M4
16.221,16.481,M4
15.781,16.511,M4
15.586,16.395,M4
15.537,16.463,M4
15.488,16.34,M4
15.537,16.254,M4
15.537,16.212,M4
15.488,16.166,M4
15.488,16.077,M4
15.439,16.024,M4
15.439,16.0,M4
15.684,15.967,M4
15.586,15.943,M4
15.488,15.87,M4
14.512,15.859,M4
13.926,15.798,M4
12.852,15.839,M4
12.656,15.815,M4
13.242,15.831,M4
13.242,15.824,M4
12.803,15.806,M4
12.803,15.778,M4
12.363,15.765,M4
11.631,15.784,M4
12.168,15.859,M4
12.217,15.923,M4
12.217,15.972,M4
12.266,15.985,M4
12.314,15.932,M4
12.51,15.873,M4
12.559,15.983,M4
12.51,15.987,M4
12.217,15.98,M4
12.266,15.952,M4
12.412,15.905,M4
12.705,15.851,M4
12.9,15.842,M4
13.145,15.833,M4
13.34,15.813,M4
13.438,15.815,M4
13.584,15.8,M4
13.633,15.793,M4
13.877,15.817,M4
14.121,15.908,M4
14.121,15.959,M4
14.072,15.895,M4
14.219,15.861,M4
14.414,15.839,M4
14.365,15.835,M4
14.121,15.817,M4
13.73,15.775,M4
14.072,15.793,M4
13.584,15.793,M4
14.023,15.76,M4
14.512,15.74,M4
14.463,15.657,M4
14.756,15.591,M4
14.756,15.58,M4
14.756,15.568,M4
13.633,15.531,M4
13.779,15.524,M4
13.047,15.542,M4
14.365,15.573,M4
14.561,15.63,M4
14.854,15.677,M4
15.195,15.703,M4
15.488,15.769,M4
15.928,15.751,M4
16.221,15.692,M4
16.416,15.738,M4
16.221,15.76,M4
16.758,15.754,M4
16.807,15.725,M4
16.709,15.677,M4
16.221,15.602,M4
16.123,15.529,M4
16.318,15.5,M4
16.172,15.549,M4
16.27,15.529,M4
15.586,15.505,M4
15.195,15.456,M4
15.0,15.436,M4
15.195,15.397,M4
14.805,15.405,M4
14.854,15.425,M4
15.098,15.438,M4
15.195,15.553,M4
15.83,15.595,M4
16.514,15.674,M4
16.66,15.667,M4
17.295,15.659,M4
17.832,15.652,M4
17.344,15.635,M4
16.611,15.564,M4
16.66,15.564,M4
16.611,15.562,M4
16.855,15.599,M4
16.611,15.573,M4
16.563,15.522,M4
16.514,15.483,M4
16.318,15.458,M4
16.074,15.436,M4
16.025,15.401,M4
16.123,15.45,M4
16.221,15.494,M4
16.416,15.535,M4
16.514,15.558,M4
16.465,15.542,M4
16.416,15.383,M4
16.563,15.352,M4
16.514,15.368,M4
16.514,15.419,M4
16.123,15.388,M4
16.416,15.33,M4
16.416,15.293,M4
16.27,15.238,M4
16.025,15.187,M4
15.684,15.227,M4
15.781,15.249,M4
15.635,15.247,M4
15.586,15.225,M4
15.439,15.165,M4
15.146,15.19,M4
15.049,15.19,M4
15.098,15.179,M4
15.195,15.167,M4
15.391,15.183,M4
15.488,15.196,M4
15.195,15.211,M4
15.635,15.218,M4
15.781,15.267,M4
15.732,15.297,M4
16.074,15.375,M4
15.586,15.399,M4
15.732,15.379,M4
15.684,15.372,M4
15.83,15.364,M4
15.732,15.381,M4
15.781,15.405,M4
15.732,15.401,M4
15.586,15.396,M4
15.684,15.394,M4
15.586,15.386,M4
15.586,15.381,M4
15.586,15.359,M4
15.537,15.35,M4
15.586,15.335,M4
15.635,15.35,M4
15.684,15.385,M4
15.732,15.489,M4
15.732,15.549,M4
15.83,15.626,M4
15.684,15.674,M4
15.781,15.641,M4
15.781,15.648,M4
15.83,15.657,M4
15.635,15.582,M4
15.537,15.557,M4
15.488,15.487,M4
15.488,15.456,M4
15.488,15.531,M4
15.342,15.54,M4
15.293,15.526,M4
15.195,15.5,M4
14.658,15.502,M4
14.17,15.483,M4
14.268,15.471,M4
14.512,15.46,M4
15.049,15.408,M4
14.561,15.374,M4
14.512,15.35,M4
14.756,15.342,M4
15.0,15.379,M4
15.146,15.436,M4
15.195,15.456,M4
15.244,15.491,M4
15.293,15.494,M4
15.244,15.46,M4
15.098,15.46,M4
15.049,15.471,M4
15.293,15.463,M4
15.391,15.461,M4
15.293,15.439,M4
15.293,15.43,M4
15.342,15.465,M4
15.244,15.472,M4
15.244,15.485,M4
15.293,15.502,M4
15.293,15.507,M4
15.342,15.504,M4
15.391,15.513,M4
15.488,15.471,M4
15.635,15.443,M4
15.781,15.452,M4
15.879,15.513,M4
15.732,15.569,M4
15.928,15.54,M4
15.977,15.586,M4
16.025,15.645,M4
16.221,15.645,M4
16.318,15.579,M4
16.367,15.555,M4
16.025,15.555,M4
15.635,15.637,M4
15.781,15.732,M4
15.732,15.634,M4
15.83,15.59,M4
15.83,15.496,M4
16.025,15.432,M4
16.025,15.48,M4
15.928,15.606,M4
15.879,15.659,M4
15.537,15.518,M4
15.391,15.471,M4
15.195,15.385,M4
15.244,15.315,M4
15.244,15.408,M4
15.684,15.498,M4
15.684,15.505,M4
15.732,15.46,M4
15.732,15.505,M4
15.586,15.498,M4
15.537,15.526,M4
15.342,15.476,M4
15.537,15.489,M4
15.0,15.529,M4
15.244,15.544,M4
14.512,15.526,M4
13.926,15.535,M4
14.365,15.456,M4
14.17,15.392,M4
13.877,15.335,M4
13.877,15.361,M4
14.268,15.48,M4
14.268,15.498,M4
14.463,15.487,M4
14.365,15.397,M4
13.779,15.341,M4
14.072,15.313,M4
14.316,15.342,M4
14.561,15.454,M4
14.707,15.513,M4
14.609,15.628,M4
14.854,15.657,M4
14.854,15.654,M4
14.902,15.668,M4
14.951,15.727,M4
14.609,15.778,M4
14.561,15.84,M4
14.658,15.894,M4
14.756,15.925,M4
14.658,15.894,M4
14.658,15.839,M4
14.463,15.914,M4
14.17,15.881,M4
13.73,15.853,M4
14.072,15.791,M4
14.17,15.778,M4
13.779,15.76,M4
13.682,15.747,M4
13.779,15.749,M4
13.633,15.745,M4
13.73,15.787,M4
13.779,15.806,M4
13.779,15.829,M4
13.926,15.873,M4
14.219,15.897,M4
14.512,15.93,M4
14.365,15.892,M4
14.316,15.873,M4
14.316,15.914,M4
14.219,15.981,M4
14.17,16.013,M4
14.121,16.046,M4
13.779,15.967,M4
13.73,15.912,M4
13.633,15.899,M4
13.535,15.93,M4
13.682,15.947,M4
13.633,15.923,M4
13.828,15.888,M4
13.73,15.866,M4
13.877,15.848,M4
14.17,15.822,M4
14.268,15.82,M4
14.414,15.758,M4
14.121,15.734,M4
14.268,15.764,M4
14.121,15.798,M4
14.463,15.817,M4
13.877,15.813,M4
13.633,15.791,M4
13.779,15.778,M4
13.633,15.756,M4
14.268,15.745,M4
14.17,15.753,M4
14.219,15.738,M4
14.219,15.778,M4
14.219,15.826,M4
14.268,15.818,M4
14.17,15.782,M4
14.219,15.725,M4
14.268,15.657,M4
14.316,15.639,M4
14.121,15.634,M4
14.121,15.637,M4
13.877,15.645,M4
14.121,15.674,M4
13.926,15.685,M4
14.072,15.681,M4
14.316,15.742,M4
14.17,15.791,M4
14.365,15.813,M4
14.268,15.807,M4
14.023,15.775,M4
14.023,15.771,M4
13.779,15.749,M4
13.633,15.725,M4
13.779,15.69,M4
13.535,15.624,M4
13.535,15.626,M4
13.535,15.617,M4
13.535,15.619,M4
13.486,15.606,M4
13.438,15.612,M4
13.535,15.619,M4
13.389,15.595,M4
13.438,15.586,M4
13.779,15.593,M4
13.828,15.601,M4
13.779,15.632,M4
13.828,15.65,M4
13.828,15.674,M4
13.926,15.71,M4
13.828,15.721,M4
13.73,15.731,M4
13.877,15.727,M4
13.828,15.701,M4
13.633,15.654,M4
13.389,15.599,M4
13.389,15.553,M4
13.389,15.544,M4
13.34,15.533,M4
13.34,15.509,M4
13.242,15.568,M4
13.096,15.59,M4
12.998,15.584,M4
12.949,15.568,M4
12.9,15.546,M4
12.852,15.533,M4
12.998,15.509,M4
13.389,15.474,M4
13.682,15.493,M4
13.926,15.542,M4
14.121,15.575,M4
13.828,15.701,M4
14.219,15.749,M4
13.682,15.978,M4
14.17,15.928,M4
14.268,15.936,M4
14.268,15.855,M4
14.316,15.851,M4
14.414,15.765,M4
14.316,15.729,M4
14.414,15.681,M4
14.219,15.65,M4
14.561,15.657,M4
14.707,15.573,M4
14.658,15.579,M4
14.707,15.613,M4
14.756,15.654,M4
14.805,15.641,M4
14.756,15.613,M4
14.072,15.604,M4
14.268,15.606,M4
14.805,15.591,M4
14.902,15.59,M4
15.098,15.588,M4
