"temperature","feels_like","humidity","time","location"
17.0,15.25,19.0,"2021-01-23 13:30:00",Kids Room
18.0,16.35,19.0,"2021-01-23 13:30:00",Guest Room
17.0,16.53,68.0,"2021-01-23 13:30:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 13:45:00",Master Room
17.0,15.25,19.0,"2021-01-23 13:45:00",Kids Room
18.0,16.35,19.0,"2021-01-23 13:45:00",Guest Room
17.0,16.53,68.0,"2021-01-23 13:45:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-23 14:00:00",Master Room
17.0,15.25,19.0,"2021-01-23 14:00:00",Kids Room
18.0,16.35,19.0,"2021-01-23 14:00:00",Guest Room
17.0,16.53,68.0,"2021-01-23 14:00:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-23 14:15:00",Master Room
17.0,15.25,19.0,"2021-01-23 14:15:00",Kids Room
18.0,16.35,19.0,"2021-01-23 14:15:00",Guest Room
17.0,16.53,68.0,"2021-01-23 14:15:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-23 14:30:00",Master Room
17.0,15.25,19.0,"2021-01-23 14:30:00",Kids Room
18.0,16.35,19.0,"2021-01-23 14:30:00",Guest Room
17.0,16.53,68.0,"2021-01-23 14:30:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-23 14:45:00",Master Room
17.0,15.25,19.0,"2021-01-23 14:45:00",Kids Room
18.0,16.35,19.0,"2021-01-23 14:45:00",Guest Room
17.0,16.53,68.0,"2021-01-23 14:45:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 15:00:00",Master Room
17.0,15.25,19.0,"2021-01-23 15:00:00",Kids Room
18.0,16.35,19.0,"2021-01-23 15:00:00",Guest Room
17.0,16.53,68.0,"2021-01-23 15:00:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-23 15:15:00",Master Room
17.0,15.25,19.0,"2021-01-23 15:15:00",Kids Room
18.0,16.35,19.0,"2021-01-23 15:15:00",Guest Room
17.0,16.53,68.0,"2021-01-23 15:15:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 15:30:00",Master Room
17.0,15.25,19.0,"2021-01-23 15:30:00",Kids Room
18.0,16.35,19.0,"2021-01-23 15:30:00",Guest Room
17.0,16.53,68.0,"2021-01-23 15:30:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 15:45:00",Master Room
17.0,15.25,19.0,"2021-01-23 15:45:00",Kids Room
18.0,16.35,19.0,"2021-01-23 15:45:00",Guest Room
17.0,16.56,69.0,"2021-01-23 15:45:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 16:00:00",Master Room
17.0,15.25,19.0,"2021-01-23 16:00:00",Kids Room
18.0,16.35,19.0,"2021-01-23 16:00:00",Guest Room
17.0,16.56,69.0,"2021-01-23 16:00:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 16:15:00",Master Room
17.0,15.25,19.0,"2021-01-23 16:15:00",Kids Room
18.0,16.35,19.0,"2021-01-23 16:15:00",Guest Room
17.0,16.53,68.0,"2021-01-23 16:15:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 16:30:00",Master Room
17.0,15.25,19.0,"2021-01-23 16:30:00",Kids Room
18.0,16.35,19.0,"2021-01-23 16:30:00",Guest Room
17.0,16.5,67.0,"2021-01-23 16:30:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-23 16:45:00",Master Room
17.0,15.25,19.0,"2021-01-23 16:45:00",Kids Room
18.0,16.35,19.0,"2021-01-23 16:45:00",Guest Room
17.0,16.5,67.0,"2021-01-23 16:45:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 17:00:00",Master Room
17.0,15.25,19.0,"2021-01-23 17:00:00",Kids Room
18.0,16.35,19.0,"2021-01-23 17:00:00",Guest Room
17.0,16.5,67.0,"2021-01-23 17:00:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 17:15:00",Master Room
17.0,15.25,19.0,"2021-01-23 17:15:00",Kids Room
18.0,16.35,19.0,"2021-01-23 17:15:00",Guest Room
17.0,16.5,67.0,"2021-01-23 17:15:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 17:30:00",Master Room
17.0,15.25,19.0,"2021-01-23 17:30:00",Kids Room
18.0,16.35,19.0,"2021-01-23 17:30:00",Guest Room
17.0,16.5,67.0,"2021-01-23 17:30:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-23 17:45:00",Master Room
17.0,15.25,19.0,"2021-01-23 17:45:00",Kids Room
18.0,16.35,19.0,"2021-01-23 17:45:00",Guest Room
17.0,16.53,68.0,"2021-01-23 17:45:00",Fernanda's Room
15.0,14.04,57.0,"2021-01-23 18:00:00",Master Room
17.0,15.25,19.0,"2021-01-23 18:00:00",Kids Room
18.0,16.35,19.0,"2021-01-23 18:00:00",Guest Room
17.0,16.53,68.0,"2021-01-23 18:00:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-23 18:15:00",Master Room
17.0,15.25,19.0,"2021-01-23 18:15:00",Kids Room
18.0,16.35,19.0,"2021-01-23 18:15:00",Guest Room
17.0,16.5,67.0,"2021-01-23 18:15:00",Fernanda's Room
15.0,13.94,53.0,"2021-01-23 18:30:00",Master Room
17.0,15.25,19.0,"2021-01-23 18:30:00",Kids Room
18.0,16.35,19.0,"2021-01-23 18:30:00",Guest Room
17.0,16.5,67.0,"2021-01-23 18:30:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-23 18:45:00",Master Room
17.0,15.25,19.0,"2021-01-23 18:45:00",Kids Room
19.0,17.43,18.0,"2021-01-23 18:45:00",Guest Room
17.0,16.48,66.0,"2021-01-23 18:45:00",Fernanda's Room
15.0,13.97,54.0,"2021-01-23 19:00:00",Master Room
17.0,15.25,19.0,"2021-01-23 19:00:00",Kids Room
19.0,17.43,18.0,"2021-01-23 19:00:00",Guest Room
18.0,17.58,66.0,"2021-01-23 19:00:00",Fernanda's Room
15.0,13.99,55.0,"2021-01-23 19:15:00",Master Room
18.0,16.35,19.0,"2021-01-23 19:15:00",Kids Room
19.0,17.43,18.0,"2021-01-23 19:15:00",Guest Room
18.0,17.58,66.0,"2021-01-23 19:15:00",Fernanda's Room
15.0,14.02,56.0,"2021-01-23 19:30:00",Master Room
18.0,16.35,19.0,"2021-01-23 19:30:00",Kids Room
19.0,17.43,18.0,"2021-01-23 19:30:00",Guest Room
18.0,17.58,66.0,"2021-01-23 19:30:00",Fernanda's Room
15.0,14.04,57.0,"2021-01-23 19:45:00",Master Room
18.0,16.35,19.0,"2021-01-23 19:45:00",Kids Room
19.0,17.43,18.0,"2021-01-23 19:45:00",Guest Room
18.0,17.6,67.0,"2021-01-23 19:45:00",Fernanda's Room
15.0,14.04,57.0,"2021-01-23 20:00:00",Master Room
18.0,16.35,19.0,"2021-01-23 20:00:00",Kids Room
20.0,18.53,18.0,"2021-01-23 20:00:00",Guest Room
18.0,17.6,67.0,"2021-01-23 20:00:00",Fernanda's Room
15.0,14.15,61.0,"2021-01-23 20:15:00",Master Room
18.0,16.35,19.0,"2021-01-23 20:15:00",Kids Room
20.0,18.53,18.0,"2021-01-23 20:15:00",Guest Room
18.0,17.6,67.0,"2021-01-23 20:15:00",Fernanda's Room
15.0,14.12,60.0,"2021-01-23 20:30:00",Master Room
18.0,16.35,19.0,"2021-01-23 20:30:00",Kids Room
20.0,18.53,18.0,"2021-01-23 20:30:00",Guest Room
19.0,18.68,66.0,"2021-01-23 20:30:00",Fernanda's Room
15.0,14.1,59.0,"2021-01-23 20:45:00",Master Room
18.0,16.35,19.0,"2021-01-23 20:45:00",Kids Room
20.0,18.53,18.0,"2021-01-23 20:45:00",Guest Room
19.0,18.68,66.0,"2021-01-23 20:45:00",Fernanda's Room
15.0,14.1,59.0,"2021-01-23 21:00:00",Master Room
18.0,16.35,19.0,"2021-01-23 21:00:00",Kids Room
20.0,18.53,18.0,"2021-01-23 21:00:00",Guest Room
19.0,18.65,65.0,"2021-01-23 21:00:00",Fernanda's Room
15.0,14.1,59.0,"2021-01-23 21:15:00",Master Room
18.0,16.35,19.0,"2021-01-23 21:15:00",Kids Room
20.0,18.53,18.0,"2021-01-23 21:15:00",Guest Room
19.0,18.65,65.0,"2021-01-23 21:15:00",Fernanda's Room
16.0,15.2,59.0,"2021-01-23 21:30:00",Master Room
18.0,16.35,19.0,"2021-01-23 21:30:00",Kids Room
21.0,19.6,17.0,"2021-01-23 21:30:00",Guest Room
19.0,18.65,65.0,"2021-01-23 21:30:00",Fernanda's Room
16.0,15.2,59.0,"2021-01-23 21:45:00",Master Room
18.0,16.35,19.0,"2021-01-23 21:45:00",Kids Room
20.0,18.53,18.0,"2021-01-23 21:45:00",Guest Room
19.0,18.63,64.0,"2021-01-23 21:45:00",Fernanda's Room
16.0,15.2,59.0,"2021-01-23 22:00:00",Master Room
19.0,17.43,18.0,"2021-01-23 22:00:00",Kids Room
20.0,18.53,18.0,"2021-01-23 22:00:00",Guest Room
20.0,19.73,64.0,"2021-01-23 22:00:00",Fernanda's Room
16.0,15.17,58.0,"2021-01-23 22:15:00",Master Room
18.0,16.35,19.0,"2021-01-23 22:15:00",Kids Room
20.0,18.53,18.0,"2021-01-23 22:15:00",Guest Room
20.0,19.73,64.0,"2021-01-23 22:15:00",Fernanda's Room
16.0,15.17,58.0,"2021-01-23 22:30:00",Master Room
18.0,16.35,19.0,"2021-01-23 22:30:00",Kids Room
20.0,18.53,18.0,"2021-01-23 22:30:00",Guest Room
19.0,18.63,64.0,"2021-01-23 22:30:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-23 22:45:00",Master Room
18.0,16.35,19.0,"2021-01-23 22:45:00",Kids Room
20.0,18.53,18.0,"2021-01-23 22:45:00",Guest Room
19.0,18.63,64.0,"2021-01-23 22:45:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-23 23:00:00",Master Room
18.0,16.35,19.0,"2021-01-23 23:00:00",Kids Room
20.0,18.53,18.0,"2021-01-23 23:00:00",Guest Room
19.0,18.65,65.0,"2021-01-23 23:00:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-23 23:15:00",Master Room
18.0,16.35,19.0,"2021-01-23 23:15:00",Kids Room
20.0,18.53,18.0,"2021-01-23 23:15:00",Guest Room
19.0,18.68,66.0,"2021-01-23 23:15:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-23 23:30:00",Master Room
18.0,16.35,19.0,"2021-01-23 23:30:00",Kids Room
20.0,18.53,18.0,"2021-01-23 23:30:00",Guest Room
18.0,17.58,66.0,"2021-01-23 23:30:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-23 23:45:00",Master Room
18.0,16.35,19.0,"2021-01-23 23:45:00",Kids Room
20.0,18.53,18.0,"2021-01-23 23:45:00",Guest Room
18.0,17.6,67.0,"2021-01-23 23:45:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-24 00:00:00",Master Room
18.0,16.35,19.0,"2021-01-24 00:00:00",Kids Room
20.0,18.53,18.0,"2021-01-24 00:00:00",Guest Room
18.0,17.6,67.0,"2021-01-24 00:00:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-24 00:15:00.060000000",Master Room
17.0,15.25,19.0,"2021-01-24 00:15:00.060000000",Kids Room
19.0,17.43,18.0,"2021-01-24 00:15:00.060000000",Guest Room
18.0,17.6,67.0,"2021-01-24 00:15:00.060000000",Fernanda's Room
16.0,15.07,54.0,"2021-01-24 00:30:00.060000000",Master Room
18.0,16.35,19.0,"2021-01-24 00:30:00.060000000",Kids Room
19.0,17.43,18.0,"2021-01-24 00:30:00.060000000",Guest Room
18.0,17.6,67.0,"2021-01-24 00:30:00.060000000",Fernanda's Room
16.0,15.07,54.0,"2021-01-24 00:45:00",Master Room
17.0,15.25,19.0,"2021-01-24 00:45:00",Kids Room
19.0,17.43,18.0,"2021-01-24 00:45:00",Guest Room
18.0,17.63,68.0,"2021-01-24 00:45:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-24 01:00:00",Master Room
17.0,15.25,19.0,"2021-01-24 01:00:00",Kids Room
19.0,17.43,18.0,"2021-01-24 01:00:00",Guest Room
18.0,17.63,68.0,"2021-01-24 01:00:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-24 01:15:00",Master Room
17.0,15.25,19.0,"2021-01-24 01:15:00",Kids Room
19.0,17.43,18.0,"2021-01-24 01:15:00",Guest Room
18.0,17.63,68.0,"2021-01-24 01:15:00",Fernanda's Room
16.0,15.01,52.0,"2021-01-24 01:30:00",Master Room
17.0,15.25,19.0,"2021-01-24 01:30:00",Kids Room
19.0,17.43,18.0,"2021-01-24 01:30:00",Guest Room
17.0,16.5,67.0,"2021-01-24 01:30:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-24 01:45:00",Master Room
17.0,15.25,19.0,"2021-01-24 01:45:00",Kids Room
19.0,17.43,18.0,"2021-01-24 01:45:00",Guest Room
17.0,16.5,67.0,"2021-01-24 01:45:00",Fernanda's Room
16.0,15.04,53.0,"2021-01-24 02:00:00",Master Room
17.0,15.25,19.0,"2021-01-24 02:00:00",Kids Room
19.0,17.43,18.0,"2021-01-24 02:00:00",Guest Room
17.0,16.5,67.0,"2021-01-24 02:00:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-24 02:15:00",Master Room
17.0,15.25,19.0,"2021-01-24 02:15:00",Kids Room
19.0,17.43,18.0,"2021-01-24 02:15:00",Guest Room
17.0,16.5,67.0,"2021-01-24 02:15:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-24 02:30:00",Master Room
17.0,15.25,19.0,"2021-01-24 02:30:00",Kids Room
19.0,17.43,18.0,"2021-01-24 02:30:00",Guest Room
17.0,16.53,68.0,"2021-01-24 02:30:00",Fernanda's Room
16.0,15.07,54.0,"2021-01-24 02:45:00",Master Room
17.0,15.25,19.0,"2021-01-24 02:45:00",Kids Room
18.0,16.35,19.0,"2021-01-24 02:45:00",Guest Room
17.0,16.53,68.0,"2021-01-24 02:45:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-24 03:00:00",Master Room
17.0,15.25,19.0,"2021-01-24 03:00:00",Kids Room
19.0,17.43,18.0,"2021-01-24 03:00:00",Guest Room
17.0,16.53,68.0,"2021-01-24 03:00:00",Fernanda's Room
16.0,15.09,55.0,"2021-01-24 03:15:00",Master Room
17.0,15.25,19.0,"2021-01-24 03:15:00",Kids Room
19.0,17.43,18.0,"2021-01-24 03:15:00",Guest Room
18.0,17.63,68.0,"2021-01-24 03:15:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-24 03:30:00",Master Room
17.0,15.25,19.0,"2021-01-24 03:30:00",Kids Room
19.0,17.43,18.0,"2021-01-24 03:30:00",Guest Room
18.0,17.6,67.0,"2021-01-24 03:30:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-24 03:45:00",Master Room
18.0,16.35,19.0,"2021-01-24 03:45:00",Kids Room
19.0,17.43,18.0,"2021-01-24 03:45:00",Guest Room
18.0,17.6,67.0,"2021-01-24 03:45:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-24 04:00:00",Master Room
18.0,16.35,19.0,"2021-01-24 04:00:00",Kids Room
19.0,17.43,18.0,"2021-01-24 04:00:00",Guest Room
18.0,17.6,67.0,"2021-01-24 04:00:00",Fernanda's Room
16.0,15.12,56.0,"2021-01-24 04:15:00",Master Room
18.0,16.35,19.0,"2021-01-24 04:15:00",Kids Room
19.0,17.43,18.0,"2021-01-24 04:15:00",Guest Room
19.0,18.68,66.0,"2021-01-24 04:15:00",Fernanda's Room
16.0,15.14,57.0,"2021-01-24 04:30:00",Master Room
18.0,16.35,19.0,"2021-01-24 04:30:00",Kids Room
19.0,17.43,18.0,"2021-01-24 04:30:00",Guest Room
19.0,18.68,66.0,"2021-01-24 04:30:00",Fernanda's Room
16.0,15.17,58.0,"2021-01-24 04:45:00",Master Room
18.0,16.35,19.0,"2021-01-24 04:45:00",Kids Room
19.0,17.43,18.0,"2021-01-24 04:45:00",Guest Room
19.0,18.68,66.0,"2021-01-24 04:45:00",Fernanda's Room
17.0,16.35,61.0,"2021-01-24 05:00:00",Master Room
18.0,16.35,19.0,"2021-01-24 05:00:00",Kids Room
19.0,17.43,18.0,"2021-01-24 05:00:00",Guest Room
19.0,18.68,66.0,"2021-01-24 05:00:00",Fernanda's Room
17.0,16.32,60.0,"2021-01-24 05:15:00",Master Room
18.0,16.35,19.0,"2021-01-24 05:15:00",Kids Room
20.0,18.53,18.0,"2021-01-24 05:15:00",Guest Room
20.0,19.75,65.0,"2021-01-24 05:15:00",Fernanda's Room
17.0,16.32,60.0,"2021-01-24 05:30:00",Master Room
18.0,16.35,19.0,"2021-01-24 05:30:00",Kids Room
20.0,18.53,18.0,"2021-01-24 05:30:00",Guest Room
20.0,19.75,65.0,"2021-01-24 05:30:00",Fernanda's Room
17.0,16.32,60.0,"2021-01-24 05:45:00",Master Room
18.0,16.35,19.0,"2021-01-24 05:45:00",Kids Room
20.0,18.53,18.0,"2021-01-24 05:45:00",Guest Room
20.0,19.75,65.0,"2021-01-24 05:45:00",Fernanda's Room
17.0,16.3,59.0,"2021-01-24 06:00:00",Master Room
18.0,16.35,19.0,"2021-01-24 06:00:00",Kids Room
20.0,18.53,18.0,"2021-01-24 06:00:00",Guest Room
20.0,19.73,64.0,"2021-01-24 06:00:00",Fernanda's Room
17.0,16.32,60.0,"2021-01-24 06:15:00",Master Room
18.0,16.35,19.0,"2021-01-24 06:15:00",Kids Room
20.0,18.53,18.0,"2021-01-24 06:15:00",Guest Room
20.0,19.73,64.0,"2021-01-24 06:15:00",Fernanda's Room
17.0,16.32,60.0,"2021-01-24 06:30:00",Master Room
18.0,16.35,19.0,"2021-01-24 06:30:00",Kids Room
20.0,18.53,18.0,"2021-01-24 06:30:00",Guest Room
21.0,20.85,65.0,"2021-01-24 06:30:00",Fernanda's Room
17.0,16.3,59.0,"2021-01-24 06:45:00",Master Room
18.0,16.35,19.0,"2021-01-24 06:45:00",Kids Room
20.0,18.53,18.0,"2021-01-24 06:45:00",Guest Room
21.0,20.83,64.0,"2021-01-24 06:45:00",Fernanda's Room
17.0,16.24,57.0,"2021-01-24 07:00:00",Master Room
18.0,16.35,19.0,"2021-01-24 07:00:00",Kids Room
20.0,18.53,18.0,"2021-01-24 07:00:00",Guest Room
21.0,20.83,64.0,"2021-01-24 07:00:00",Fernanda's Room
17.0,16.27,58.0,"2021-01-24 07:15:00",Master Room
18.0,16.35,19.0,"2021-01-24 07:15:00",Kids Room
20.0,18.53,18.0,"2021-01-24 07:15:00",Guest Room
21.0,20.83,64.0,"2021-01-24 07:15:00",Fernanda's Room
17.0,16.24,57.0,"2021-01-24 07:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 07:30:00",Kids Room
20.0,18.53,18.0,"2021-01-24 07:30:00",Guest Room
21.0,20.83,64.0,"2021-01-24 07:30:00",Fernanda's Room
17.0,16.24,57.0,"2021-01-24 07:45:00",Master Room
19.0,17.43,18.0,"2021-01-24 07:45:00",Kids Room
20.0,18.53,18.0,"2021-01-24 07:45:00",Guest Room
22.0,21.93,64.0,"2021-01-24 07:45:00",Fernanda's Room
17.0,16.24,57.0,"2021-01-24 08:00:00",Master Room
19.0,17.43,18.0,"2021-01-24 08:00:00",Kids Room
20.0,18.53,18.0,"2021-01-24 08:00:00",Guest Room
21.0,20.8,63.0,"2021-01-24 08:00:00",Fernanda's Room
18.0,17.34,57.0,"2021-01-24 08:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 08:15:00",Kids Room
20.0,18.53,18.0,"2021-01-24 08:15:00",Guest Room
22.0,21.93,64.0,"2021-01-24 08:15:00",Fernanda's Room
18.0,17.4,59.0,"2021-01-24 08:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 08:30:00",Kids Room
20.0,18.53,18.0,"2021-01-24 08:30:00",Guest Room
22.0,21.9,63.0,"2021-01-24 08:30:00",Fernanda's Room
18.0,17.34,57.0,"2021-01-24 08:45:00",Master Room
19.0,17.43,18.0,"2021-01-24 08:45:00",Kids Room
20.0,18.53,18.0,"2021-01-24 08:45:00",Guest Room
22.0,21.9,63.0,"2021-01-24 08:45:00",Fernanda's Room
18.0,17.34,57.0,"2021-01-24 09:00:00",Master Room
19.0,17.43,18.0,"2021-01-24 09:00:00",Kids Room
20.0,18.53,18.0,"2021-01-24 09:00:00",Guest Room
22.0,21.9,63.0,"2021-01-24 09:00:00",Fernanda's Room
18.0,17.4,59.0,"2021-01-24 09:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 09:15:00",Kids Room
20.0,18.53,18.0,"2021-01-24 09:15:00",Guest Room
22.0,21.9,63.0,"2021-01-24 09:15:00",Fernanda's Room
18.0,17.4,59.0,"2021-01-24 09:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 09:30:00",Kids Room
20.0,18.53,18.0,"2021-01-24 09:30:00",Guest Room
22.0,21.9,63.0,"2021-01-24 09:30:00",Fernanda's Room
18.0,17.34,57.0,"2021-01-24 09:45:00",Master Room
19.0,17.43,18.0,"2021-01-24 09:45:00",Kids Room
20.0,18.53,18.0,"2021-01-24 09:45:00",Guest Room
22.0,21.9,63.0,"2021-01-24 09:45:00",Fernanda's Room
18.0,17.34,57.0,"2021-01-24 10:00:00.060000000",Master Room
20.0,18.53,18.0,"2021-01-24 10:00:00.060000000",Kids Room
21.0,19.6,17.0,"2021-01-24 10:00:00.060000000",Guest Room
23.0,22.97,62.0,"2021-01-24 10:00:00.060000000",Fernanda's Room
18.0,17.34,57.0,"2021-01-24 10:15:00",Master Room
20.0,18.53,18.0,"2021-01-24 10:15:00",Kids Room
21.0,19.6,17.0,"2021-01-24 10:15:00",Guest Room
22.0,21.93,64.0,"2021-01-24 10:15:00",Fernanda's Room
18.0,17.32,56.0,"2021-01-24 10:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 10:30:00",Kids Room
20.0,18.53,18.0,"2021-01-24 10:30:00",Guest Room
22.0,21.9,63.0,"2021-01-24 10:30:00",Fernanda's Room
18.0,17.32,56.0,"2021-01-24 10:45:00",Master Room
19.0,17.43,18.0,"2021-01-24 10:45:00",Kids Room
21.0,19.6,17.0,"2021-01-24 10:45:00",Guest Room
22.0,21.87,62.0,"2021-01-24 10:45:00",Fernanda's Room
18.0,17.34,57.0,"2021-01-24 11:00:00",Master Room
19.0,17.43,18.0,"2021-01-24 11:00:00",Kids Room
21.0,19.6,17.0,"2021-01-24 11:00:00",Guest Room
22.0,21.87,62.0,"2021-01-24 11:00:00",Fernanda's Room
18.0,17.34,57.0,"2021-01-24 11:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 11:15:00",Kids Room
20.0,18.53,18.0,"2021-01-24 11:15:00",Guest Room
22.0,21.87,62.0,"2021-01-24 11:15:00",Fernanda's Room
18.0,17.32,56.0,"2021-01-24 11:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 11:30:00",Kids Room
20.0,18.53,18.0,"2021-01-24 11:30:00",Guest Room
22.0,21.87,62.0,"2021-01-24 11:30:00",Fernanda's Room
17.0,16.19,55.0,"2021-01-24 11:45:00",Master Room
19.0,17.43,18.0,"2021-01-24 11:45:00",Kids Room
20.0,18.53,18.0,"2021-01-24 11:45:00",Guest Room
22.0,21.87,62.0,"2021-01-24 11:45:00",Fernanda's Room
18.0,17.29,55.0,"2021-01-24 12:00:00",Master Room
19.0,17.43,18.0,"2021-01-24 12:00:00",Kids Room
20.0,18.53,18.0,"2021-01-24 12:00:00",Guest Room
21.0,20.75,61.0,"2021-01-24 12:00:00",Fernanda's Room
17.0,16.19,55.0,"2021-01-24 12:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 12:15:00",Kids Room
20.0,18.53,18.0,"2021-01-24 12:15:00",Guest Room
21.0,20.75,61.0,"2021-01-24 12:15:00",Fernanda's Room
17.0,16.17,54.0,"2021-01-24 12:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 12:30:00",Kids Room
20.0,18.53,18.0,"2021-01-24 12:30:00",Guest Room
21.0,20.75,61.0,"2021-01-24 12:30:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-24 12:45:00",Master Room
19.0,17.43,18.0,"2021-01-24 12:45:00",Kids Room
20.0,18.53,18.0,"2021-01-24 12:45:00",Guest Room
21.0,20.77,62.0,"2021-01-24 12:45:00",Fernanda's Room
17.0,16.14,53.0,"2021-01-24 13:00:00.060000000",Master Room
19.0,17.43,18.0,"2021-01-24 13:00:00.060000000",Kids Room
20.0,18.53,18.0,"2021-01-24 13:00:00.060000000",Guest Room
21.0,20.77,62.0,"2021-01-24 13:00:00.060000000",Fernanda's Room
17.0,16.11,52.0,"2021-01-24 13:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 13:15:00",Kids Room
20.0,18.53,18.0,"2021-01-24 13:15:00",Guest Room
21.0,20.77,62.0,"2021-01-24 13:15:00",Fernanda's Room
17.0,16.11,52.0,"2021-01-24 13:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 13:30:00",Kids Room
20.0,18.53,18.0,"2021-01-24 13:30:00",Guest Room
20.0,19.65,61.0,"2021-01-24 13:30:00",Fernanda's Room
17.0,16.17,54.0,"2021-01-24 13:45:00",Master Room
19.0,17.43,18.0,"2021-01-24 13:45:00",Kids Room
20.0,18.53,18.0,"2021-01-24 13:45:00",Guest Room
20.0,19.67,62.0,"2021-01-24 13:45:00",Fernanda's Room
17.0,16.17,54.0,"2021-01-24 14:00:00",Master Room
19.0,17.43,18.0,"2021-01-24 14:00:00",Kids Room
20.0,18.53,18.0,"2021-01-24 14:00:00",Guest Room
20.0,19.73,64.0,"2021-01-24 14:00:00",Fernanda's Room
17.0,16.17,54.0,"2021-01-24 14:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 14:15:00",Kids Room
20.0,18.53,18.0,"2021-01-24 14:15:00",Guest Room
21.0,20.85,65.0,"2021-01-24 14:15:00",Fernanda's Room
17.0,16.17,54.0,"2021-01-24 14:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 14:30:00",Kids Room
21.0,19.6,17.0,"2021-01-24 14:30:00",Guest Room
21.0,20.85,65.0,"2021-01-24 14:30:00",Fernanda's Room
17.0,16.19,55.0,"2021-01-24 14:45:00",Master Room
19.0,17.43,18.0,"2021-01-24 14:45:00",Kids Room
21.0,19.6,17.0,"2021-01-24 14:45:00",Guest Room
20.0,19.7,63.0,"2021-01-24 14:45:00",Fernanda's Room
17.0,16.22,56.0,"2021-01-24 15:00:00",Master Room
19.0,17.43,18.0,"2021-01-24 15:00:00",Kids Room
20.0,19.7,63.0,"2021-01-24 15:00:00",Fernanda's Room
17.0,16.22,56.0,"2021-01-24 15:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 15:15:00",Kids Room
20.0,19.7,63.0,"2021-01-24 15:15:00",Fernanda's Room
17.0,16.22,56.0,"2021-01-24 15:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 15:30:00",Kids Room
20.0,19.7,63.0,"2021-01-24 15:30:00",Fernanda's Room
17.0,16.24,57.0,"2021-01-24 15:45:00.120000000",Master Room
19.0,17.43,18.0,"2021-01-24 15:45:00.120000000",Kids Room
20.0,19.7,63.0,"2021-01-24 15:45:00.120000000",Fernanda's Room
17.0,16.24,57.0,"2021-01-24 16:00:00",Master Room
19.0,17.43,18.0,"2021-01-24 16:00:00",Kids Room
20.0,19.7,63.0,"2021-01-24 16:00:00",Fernanda's Room
17.0,16.22,56.0,"2021-01-24 16:15:00",Master Room
19.0,17.43,18.0,"2021-01-24 16:15:00",Kids Room
20.0,19.7,63.0,"2021-01-24 16:15:00",Fernanda's Room
17.0,16.27,58.0,"2021-01-24 16:30:00",Master Room
19.0,17.43,18.0,"2021-01-24 16:30:00",Kids Room
