"temperature","feels_like","humidity","time","location","outside_temperature","outside_feels_like","outside_humidity"
16.0,15.54,72.0,"2023-01-29 00:05:00",MR,4.5,4.5,96.0
14.0,13.26,69.0,"2023-01-29 00:05:00",KR,4.5,4.5,96.0
17.0,17.16,92.0,"2023-01-29 00:05:00",FR,4.5,4.5,96.0
16.0,15.54,72.0,"2023-01-29 00:10:00",MR,4.6,4.6,96.0
14.0,13.26,69.0,"2023-01-29 00:10:00",KR,4.6,4.6,96.0
17.0,17.16,92.0,"2023-01-29 00:10:00",FR,4.6,4.6,96.0
16.0,15.54,72.0,"2023-01-29 00:15:00",MR,4.8,4.8,96.0
14.0,13.28,70.0,"2023-01-29 00:15:00",KR,4.8,4.8,96.0
17.0,17.16,92.0,"2023-01-29 00:15:00",FR,4.8,4.8,96.0
16.0,15.54,72.0,"2023-01-29 00:20:00",MR,4.9,4.9,96.0
14.0,13.26,69.0,"2023-01-29 00:20:00",KR,4.9,4.9,96.0
17.0,17.16,92.0,"2023-01-29 00:20:00",FR,4.9,4.9,96.0
16.0,15.54,72.0,"2023-01-29 00:25:00",MR,4.9,4.9,96.0
14.0,13.28,70.0,"2023-01-29 00:25:00",KR,4.9,4.9,96.0
17.0,17.16,92.0,"2023-01-29 00:25:00",FR,4.9,4.9,96.0
16.0,15.54,72.0,"2023-01-29 00:30:00",MR,5.0,5.0,96.0
14.0,13.28,70.0,"2023-01-29 00:30:00",KR,5.0,5.0,96.0
17.0,17.16,92.0,"2023-01-29 00:30:00",FR,5.0,5.0,96.0
16.0,15.54,72.0,"2023-01-29 00:35:00",MR,5.0,5.0,96.0
14.0,13.28,70.0,"2023-01-29 00:35:00",KR,5.0,5.0,96.0
17.0,17.16,92.0,"2023-01-29 00:35:00",FR,5.0,5.0,96.0
16.0,15.54,72.0,"2023-01-29 00:40:00",MR,5.0,5.0,96.0
14.0,13.28,70.0,"2023-01-29 00:40:00",KR,5.0,5.0,96.0
17.0,17.16,92.0,"2023-01-29 00:40:00",FR,5.0,5.0,96.0
16.0,15.54,72.0,"2023-01-29 00:45:00",MR,4.9,4.9,96.0
14.0,13.28,70.0,"2023-01-29 00:45:00",KR,4.9,4.9,96.0
17.0,17.16,92.0,"2023-01-29 00:45:00",FR,4.9,4.9,96.0
16.0,15.54,72.0,"2023-01-29 00:50:00",MR,4.9,4.9,96.0
14.0,13.28,70.0,"2023-01-29 00:50:00",KR,4.9,4.9,96.0
17.0,17.16,92.0,"2023-01-29 00:50:00",FR,4.9,4.9,96.0
16.0,15.54,72.0,"2023-01-29 00:55:00",MR,4.9,4.9,96.0
14.0,13.28,70.0,"2023-01-29 00:55:00",KR,4.9,4.9,96.0
17.0,17.16,92.0,"2023-01-29 00:55:00",FR,4.9,4.9,96.0
16.0,15.54,72.0,"2023-01-29 01:00:00",MR,5.0,5.0,96.0
14.0,13.28,70.0,"2023-01-29 01:00:00",KR,5.0,5.0,96.0
17.0,17.16,92.0,"2023-01-29 01:00:00",FR,5.0,5.0,96.0
16.0,15.56,73.0,"2023-01-29 01:05:00",MR,5.0,5.0,96.0
14.0,13.28,70.0,"2023-01-29 01:05:00",KR,5.0,5.0,96.0
17.0,17.16,92.0,"2023-01-29 01:05:00",FR,5.0,5.0,96.0
16.0,15.56,73.0,"2023-01-29 01:10:00",MR,5.1,5.1,96.0
14.0,13.28,70.0,"2023-01-29 01:10:00",KR,5.1,5.1,96.0
17.0,17.16,92.0,"2023-01-29 01:10:00",FR,5.1,5.1,96.0
16.0,15.59,74.0,"2023-01-29 01:15:00",MR,5.1,5.1,96.0
14.0,13.28,70.0,"2023-01-29 01:15:00",KR,5.1,5.1,96.0
16.0,16.06,92.0,"2023-01-29 01:15:00",FR,5.1,5.1,96.0
16.0,15.59,74.0,"2023-01-29 01:20:00",MR,5.2,5.2,96.0
14.0,13.28,70.0,"2023-01-29 01:20:00",KR,5.2,5.2,96.0
16.0,16.06,92.0,"2023-01-29 01:20:00",FR,5.2,5.2,96.0
16.0,15.59,74.0,"2023-01-29 01:25:00",MR,5.3,5.3,96.0
14.0,13.28,70.0,"2023-01-29 01:25:00",KR,5.3,5.3,96.0
16.0,16.06,92.0,"2023-01-29 01:25:00",FR,5.3,5.3,96.0
16.0,15.61,75.0,"2023-01-29 01:30:00",MR,5.3,5.3,96.0
14.0,13.28,70.0,"2023-01-29 01:30:00",KR,5.3,5.3,96.0
16.0,16.06,92.0,"2023-01-29 01:30:00",FR,5.3,5.3,96.0
16.0,15.59,74.0,"2023-01-29 01:35:00",MR,5.2,4.0,96.0
14.0,13.28,70.0,"2023-01-29 01:35:00",KR,5.2,4.0,96.0
16.0,16.06,92.0,"2023-01-29 01:35:00",FR,5.2,4.0,96.0
16.0,15.59,74.0,"2023-01-29 01:40:00",MR,5.3,5.3,96.0
14.0,13.28,70.0,"2023-01-29 01:40:00",KR,5.3,5.3,96.0
16.0,16.06,92.0,"2023-01-29 01:40:00",FR,5.3,5.3,96.0
16.0,15.59,74.0,"2023-01-29 01:45:00",MR,5.3,5.3,96.0
14.0,13.28,70.0,"2023-01-29 01:45:00",KR,5.3,5.3,96.0
16.0,16.06,92.0,"2023-01-29 01:45:00",FR,5.3,5.3,96.0
16.0,15.59,74.0,"2023-01-29 01:50:00",MR,5.3,5.3,96.0
14.0,13.28,70.0,"2023-01-29 01:50:00",KR,5.3,5.3,96.0
16.0,16.06,92.0,"2023-01-29 01:50:00",FR,5.3,5.3,96.0
16.0,15.59,74.0,"2023-01-29 01:55:00",MR,5.4,5.4,96.0
14.0,13.28,70.0,"2023-01-29 01:55:00",KR,5.4,5.4,96.0
16.0,16.06,92.0,"2023-01-29 01:55:00",FR,5.4,5.4,96.0
16.0,15.59,74.0,"2023-01-29 02:00:00",MR,5.5,4.6,96.0
14.0,13.28,70.0,"2023-01-29 02:00:00",KR,5.5,4.6,96.0
16.0,16.06,92.0,"2023-01-29 02:00:00",FR,5.5,4.6,96.0
16.0,15.59,74.0,"2023-01-29 02:05:00",MR,5.6,5.6,96.0
14.0,13.28,70.0,"2023-01-29 02:05:00",KR,5.6,5.6,96.0
16.0,16.06,92.0,"2023-01-29 02:05:00",FR,5.6,5.6,96.0
16.0,15.59,74.0,"2023-01-29 02:10:00",MR,5.6,5.6,97.0
14.0,13.28,70.0,"2023-01-29 02:10:00",KR,5.6,5.6,97.0
16.0,16.06,92.0,"2023-01-29 02:10:00",FR,5.6,5.6,97.0
16.0,15.59,74.0,"2023-01-29 02:15:00",MR,5.5,5.5,97.0
14.0,13.28,70.0,"2023-01-29 02:15:00",KR,5.5,5.5,97.0
16.0,16.06,92.0,"2023-01-29 02:15:00",FR,5.5,5.5,97.0
16.0,15.59,74.0,"2023-01-29 02:20:00",MR,5.8,5.8,97.0
14.0,13.28,70.0,"2023-01-29 02:20:00",KR,5.8,5.8,97.0
16.0,16.06,92.0,"2023-01-29 02:20:00",FR,5.8,5.8,97.0
16.0,15.59,74.0,"2023-01-29 02:25:00",MR,5.9,4.8,97.0
14.0,13.28,70.0,"2023-01-29 02:25:00",KR,5.9,4.8,97.0
16.0,16.06,92.0,"2023-01-29 02:25:00",FR,5.9,4.8,97.0
16.0,15.59,74.0,"2023-01-29 02:30:00",MR,6.0,5.0,96.0
14.0,13.28,70.0,"2023-01-29 02:30:00",KR,6.0,5.0,96.0
16.0,16.06,92.0,"2023-01-29 02:30:00",FR,6.0,5.0,96.0
16.0,15.59,74.0,"2023-01-29 02:35:00",MR,6.0,4.6,96.0
14.0,13.28,70.0,"2023-01-29 02:35:00",KR,6.0,4.6,96.0
16.0,16.06,92.0,"2023-01-29 02:35:00",FR,6.0,4.6,96.0
16.0,15.59,74.0,"2023-01-29 02:40:00",MR,6.1,3.7,96.0
14.0,13.28,70.0,"2023-01-29 02:40:00",KR,6.1,3.7,96.0
16.0,16.06,92.0,"2023-01-29 02:40:00",FR,6.1,3.7,96.0
16.0,15.56,73.0,"2023-01-29 02:50:00",MR,6.4,4.8,96.0
14.0,13.28,70.0,"2023-01-29 02:50:00",KR,6.4,4.8,96.0
16.0,16.06,92.0,"2023-01-29 02:50:00",FR,6.4,4.8,96.0
16.0,15.56,73.0,"2023-01-29 02:55:00",MR,6.3,4.9,96.0
14.0,13.28,70.0,"2023-01-29 02:55:00",KR,6.3,4.9,96.0
16.0,16.06,92.0,"2023-01-29 02:55:00",FR,6.3,4.9,96.0
16.0,15.56,73.0,"2023-01-29 03:00:00",MR,6.2,4.7,96.0
14.0,13.28,70.0,"2023-01-29 03:00:00",KR,6.2,4.7,96.0
16.0,16.06,92.0,"2023-01-29 03:00:00",FR,6.2,4.7,96.0
16.0,15.56,73.0,"2023-01-29 03:05:00",MR,6.2,4.5,96.0
14.0,13.26,69.0,"2023-01-29 03:05:00",KR,6.2,4.5,96.0
16.0,16.06,92.0,"2023-01-29 03:05:00",FR,6.2,4.5,96.0
16.0,15.56,73.0,"2023-01-29 03:10:00",MR,6.3,4.7,96.0
14.0,13.26,69.0,"2023-01-29 03:10:00",KR,6.3,4.7,96.0
16.0,16.06,92.0,"2023-01-29 03:10:00",FR,6.3,4.7,96.0
16.0,15.56,73.0,"2023-01-29 03:15:00",MR,6.4,4.1,96.0
14.0,13.26,69.0,"2023-01-29 03:15:00",KR,6.4,4.1,96.0
16.0,16.06,92.0,"2023-01-29 03:15:00",FR,6.4,4.1,96.0
16.0,15.56,73.0,"2023-01-29 03:20:00",MR,6.4,4.5,96.0
14.0,13.26,69.0,"2023-01-29 03:20:00",KR,6.4,4.5,96.0
16.0,16.06,92.0,"2023-01-29 03:20:00",FR,6.4,4.5,96.0
16.0,15.56,73.0,"2023-01-29 03:25:00",MR,6.4,4.6,96.0
14.0,13.26,69.0,"2023-01-29 03:25:00",KR,6.4,4.6,96.0
16.0,16.06,92.0,"2023-01-29 03:25:00",FR,6.4,4.6,96.0
16.0,15.56,73.0,"2023-01-29 03:30:00",MR,6.4,4.1,96.0
14.0,13.26,69.0,"2023-01-29 03:30:00",KR,6.4,4.1,96.0
16.0,16.06,92.0,"2023-01-29 03:30:00",FR,6.4,4.1,96.0
16.0,15.56,73.0,"2023-01-29 03:35:00",MR,6.4,3.5,96.0
14.0,13.26,69.0,"2023-01-29 03:35:00",KR,6.4,3.5,96.0
16.0,16.06,92.0,"2023-01-29 03:35:00",FR,6.4,3.5,96.0
16.0,15.56,73.0,"2023-01-29 03:40:00",MR,6.3,3.7,96.0
14.0,13.26,69.0,"2023-01-29 03:40:00",KR,6.3,3.7,96.0
16.0,16.06,92.0,"2023-01-29 03:40:00",FR,6.3,3.7,96.0
16.0,15.56,73.0,"2023-01-29 03:45:00",MR,6.2,3.8,95.0
14.0,13.26,69.0,"2023-01-29 03:45:00",KR,6.2,3.8,95.0
16.0,16.06,92.0,"2023-01-29 03:45:00",FR,6.2,3.8,95.0
16.0,15.54,72.0,"2023-01-29 03:50:00",MR,6.3,3.9,95.0
14.0,13.26,69.0,"2023-01-29 03:50:00",KR,6.3,3.9,95.0
16.0,16.06,92.0,"2023-01-29 03:50:00",FR,6.3,3.9,95.0
16.0,15.56,73.0,"2023-01-29 03:55:00",MR,6.2,4.0,94.0
14.0,13.26,69.0,"2023-01-29 03:55:00",KR,6.2,4.0,94.0
16.0,16.06,92.0,"2023-01-29 03:55:00",FR,6.2,4.0,94.0
16.0,15.56,73.0,"2023-01-29 04:00:00",MR,6.1,4.6,93.0
14.0,13.26,69.0,"2023-01-29 04:00:00",KR,6.1,4.6,93.0
16.0,16.06,92.0,"2023-01-29 04:00:00",FR,6.1,4.6,93.0
16.0,15.56,73.0,"2023-01-29 04:05:00",MR,6.0,4.3,93.0
14.0,13.26,69.0,"2023-01-29 04:05:00",KR,6.0,4.3,93.0
16.0,16.06,92.0,"2023-01-29 04:05:00",FR,6.0,4.3,93.0
16.0,15.56,73.0,"2023-01-29 04:10:00",MR,5.8,4.3,93.0
14.0,13.26,69.0,"2023-01-29 04:10:00",KR,5.8,4.3,93.0
16.0,16.06,92.0,"2023-01-29 04:10:00",FR,5.8,4.3,93.0
16.0,15.56,73.0,"2023-01-29 04:15:00",MR,5.8,4.5,92.0
14.0,13.26,69.0,"2023-01-29 04:15:00",KR,5.8,4.5,92.0
16.0,16.06,92.0,"2023-01-29 04:15:00",FR,5.8,4.5,92.0
16.0,15.56,73.0,"2023-01-29 04:20:00",MR,5.8,4.2,92.0
14.0,13.26,69.0,"2023-01-29 04:20:00",KR,5.8,4.2,92.0
16.0,16.06,92.0,"2023-01-29 04:20:00",FR,5.8,4.2,92.0
16.0,15.56,73.0,"2023-01-29 04:25:00",MR,5.8,4.4,92.0
14.0,13.26,69.0,"2023-01-29 04:25:00",KR,5.8,4.4,92.0
16.0,16.06,92.0,"2023-01-29 04:25:00",FR,5.8,4.4,92.0
16.0,15.56,73.0,"2023-01-29 04:30:00",MR,5.8,4.4,92.0
14.0,13.26,69.0,"2023-01-29 04:30:00",KR,5.8,4.4,92.0
16.0,16.06,92.0,"2023-01-29 04:30:00",FR,5.8,4.4,92.0
16.0,15.56,73.0,"2023-01-29 04:35:00",MR,5.8,4.5,92.0
14.0,13.26,69.0,"2023-01-29 04:35:00",KR,5.8,4.5,92.0
16.0,16.06,92.0,"2023-01-29 04:35:00",FR,5.8,4.5,92.0
16.0,15.56,73.0,"2023-01-29 04:40:00",MR,6.0,4.4,92.0
14.0,13.26,69.0,"2023-01-29 04:40:00",KR,6.0,4.4,92.0
16.0,16.06,92.0,"2023-01-29 04:40:00",FR,6.0,4.4,92.0
16.0,15.56,73.0,"2023-01-29 04:45:00",MR,6.1,4.7,92.0
14.0,13.26,69.0,"2023-01-29 04:45:00",KR,6.1,4.7,92.0
16.0,16.06,92.0,"2023-01-29 04:45:00",FR,6.1,4.7,92.0
16.0,15.56,73.0,"2023-01-29 04:50:00",MR,6.2,5.1,92.0
14.0,13.26,69.0,"2023-01-29 04:50:00",KR,6.2,5.1,92.0
16.0,16.06,92.0,"2023-01-29 04:50:00",FR,6.2,5.1,92.0
16.0,15.56,73.0,"2023-01-29 04:55:00",MR,6.3,5.2,93.0
14.0,13.26,69.0,"2023-01-29 04:55:00",KR,6.3,5.2,93.0
16.0,16.06,92.0,"2023-01-29 04:55:00",FR,6.3,5.2,93.0
16.0,15.56,73.0,"2023-01-29 05:00:00",MR,6.4,5.0,93.0
14.0,13.26,69.0,"2023-01-29 05:00:00",KR,6.4,5.0,93.0
16.0,16.06,92.0,"2023-01-29 05:00:00",FR,6.4,5.0,93.0
16.0,15.56,73.0,"2023-01-29 05:05:00",MR,6.6,4.4,93.0
14.0,13.26,69.0,"2023-01-29 05:05:00",KR,6.6,4.4,93.0
16.0,16.06,92.0,"2023-01-29 05:05:00",FR,6.6,4.4,93.0
16.0,15.56,73.0,"2023-01-29 05:10:00",MR,6.8,4.7,92.0
14.0,13.26,69.0,"2023-01-29 05:10:00",KR,6.8,4.7,92.0
16.0,16.06,92.0,"2023-01-29 05:10:00",FR,6.8,4.7,92.0
16.0,15.56,73.0,"2023-01-29 05:15:00",MR,7.0,5.0,92.0
14.0,13.26,69.0,"2023-01-29 05:15:00",KR,7.0,5.0,92.0
16.0,16.06,92.0,"2023-01-29 05:15:00",FR,7.0,5.0,92.0
16.0,15.56,73.0,"2023-01-29 05:20:00",MR,7.1,4.8,92.0
14.0,13.26,69.0,"2023-01-29 05:20:00",KR,7.1,4.8,92.0
16.0,16.06,92.0,"2023-01-29 05:20:00",FR,7.1,4.8,92.0
16.0,15.56,73.0,"2023-01-29 05:25:00",MR,7.2,4.9,92.0
14.0,13.26,69.0,"2023-01-29 05:25:00",KR,7.2,4.9,92.0
16.0,16.06,92.0,"2023-01-29 05:25:00",FR,7.2,4.9,92.0
16.0,15.56,73.0,"2023-01-29 05:30:00",MR,7.4,4.5,91.0
14.0,13.26,69.0,"2023-01-29 05:30:00",KR,7.4,4.5,91.0
16.0,16.06,92.0,"2023-01-29 05:30:00",FR,7.4,4.5,91.0
16.0,15.56,73.0,"2023-01-29 05:35:00",MR,7.5,5.2,91.0
14.0,13.26,69.0,"2023-01-29 05:35:00",KR,7.5,5.2,91.0
16.0,16.06,92.0,"2023-01-29 05:35:00",FR,7.5,5.2,91.0
16.0,15.56,73.0,"2023-01-29 05:40:00",MR,7.6,5.2,91.0
14.0,13.26,69.0,"2023-01-29 05:40:00",KR,7.6,5.2,91.0
16.0,16.06,92.0,"2023-01-29 05:40:00",FR,7.6,5.2,91.0
16.0,15.56,73.0,"2023-01-29 05:45:00",MR,7.6,5.6,91.0
14.0,13.26,69.0,"2023-01-29 05:45:00",KR,7.6,5.6,91.0
16.0,16.06,92.0,"2023-01-29 05:45:00",FR,7.6,5.6,91.0
16.0,15.56,73.0,"2023-01-29 05:50:00",MR,7.6,5.6,92.0
14.0,13.26,69.0,"2023-01-29 05:50:00",KR,7.6,5.6,92.0
16.0,16.06,92.0,"2023-01-29 05:50:00",FR,7.6,5.6,92.0
16.0,15.59,74.0,"2023-01-29 05:55:00",MR,7.6,5.4,92.0
14.0,13.26,69.0,"2023-01-29 05:55:00",KR,7.6,5.4,92.0
16.0,16.06,92.0,"2023-01-29 05:55:00",FR,7.6,5.4,92.0
16.0,15.59,74.0,"2023-01-29 06:00:00",MR,7.7,5.8,92.0
14.0,13.26,69.0,"2023-01-29 06:00:00",KR,7.7,5.8,92.0
16.0,16.06,92.0,"2023-01-29 06:00:00",FR,7.7,5.8,92.0
16.0,15.59,74.0,"2023-01-29 06:05:00",MR,7.7,5.8,92.0
14.0,13.26,69.0,"2023-01-29 06:05:00",KR,7.7,5.8,92.0
16.0,16.06,92.0,"2023-01-29 06:05:00",FR,7.7,5.8,92.0
16.0,15.61,75.0,"2023-01-29 06:10:00",MR,7.7,5.7,92.0
14.0,13.26,69.0,"2023-01-29 06:10:00",KR,7.7,5.7,92.0
16.0,16.06,92.0,"2023-01-29 06:10:00",FR,7.7,5.7,92.0
16.0,15.61,75.0,"2023-01-29 06:15:00",MR,7.7,6.0,92.0
14.0,13.28,70.0,"2023-01-29 06:15:00",KR,7.7,6.0,92.0
16.0,16.06,92.0,"2023-01-29 06:15:00",FR,7.7,6.0,92.0
16.0,15.64,76.0,"2023-01-29 06:20:00",MR,7.7,5.6,93.0
14.0,13.28,70.0,"2023-01-29 06:20:00",KR,7.7,5.6,93.0
16.0,16.06,92.0,"2023-01-29 06:20:00",FR,7.7,5.6,93.0
16.0,15.67,77.0,"2023-01-29 06:25:00",MR,7.7,5.5,93.0
14.0,13.28,70.0,"2023-01-29 06:25:00",KR,7.7,5.5,93.0
16.0,16.06,92.0,"2023-01-29 06:25:00",FR,7.7,5.5,93.0
16.0,15.67,77.0,"2023-01-29 06:30:00",MR,7.8,5.8,93.0
14.0,13.28,70.0,"2023-01-29 06:30:00",KR,7.8,5.8,93.0
16.0,16.06,92.0,"2023-01-29 06:30:00",FR,7.8,5.8,93.0
16.0,15.67,77.0,"2023-01-29 06:35:00",MR,7.8,6.0,93.0
15.0,14.38,70.0,"2023-01-29 06:35:00",KR,7.8,6.0,93.0
16.0,16.06,92.0,"2023-01-29 06:35:00",FR,7.8,6.0,93.0
16.0,15.67,77.0,"2023-01-29 06:40:00",MR,7.8,6.2,93.0
15.0,14.38,70.0,"2023-01-29 06:40:00",KR,7.8,6.2,93.0
16.0,16.06,92.0,"2023-01-29 06:40:00",FR,7.8,6.2,93.0
16.0,15.67,77.0,"2023-01-29 06:45:00",MR,7.8,6.2,93.0
15.0,14.38,70.0,"2023-01-29 06:45:00",KR,7.8,6.2,93.0
16.0,16.06,92.0,"2023-01-29 06:45:00",FR,7.8,6.2,93.0
16.0,15.69,78.0,"2023-01-29 06:50:00",MR,7.8,5.9,93.0
15.0,14.38,70.0,"2023-01-29 06:50:00",KR,7.8,5.9,93.0
16.0,16.06,92.0,"2023-01-29 06:50:00",FR,7.8,5.9,93.0
16.0,15.67,77.0,"2023-01-29 06:55:00",MR,7.7,6.7,94.0
15.0,14.38,70.0,"2023-01-29 06:55:00",KR,7.7,6.7,94.0
16.0,16.06,92.0,"2023-01-29 06:55:00",FR,7.7,6.7,94.0
16.0,15.67,77.0,"2023-01-29 07:00:00",MR,7.5,6.7,94.0
15.0,14.38,70.0,"2023-01-29 07:00:00",KR,7.5,6.7,94.0
16.0,16.06,92.0,"2023-01-29 07:00:00",FR,7.5,6.7,94.0
16.0,15.67,77.0,"2023-01-29 07:05:00",MR,7.5,6.1,94.0
15.0,14.38,70.0,"2023-01-29 07:05:00",KR,7.5,6.1,94.0
16.0,16.06,92.0,"2023-01-29 07:05:00",FR,7.5,6.1,94.0
16.0,15.67,77.0,"2023-01-29 07:10:00",MR,7.5,6.8,94.0
15.0,14.38,70.0,"2023-01-29 07:10:00",KR,7.5,6.8,94.0
16.0,16.06,92.0,"2023-01-29 07:10:00",FR,7.5,6.8,94.0
16.0,15.67,77.0,"2023-01-29 07:15:00",MR,7.5,6.6,94.0
15.0,14.38,70.0,"2023-01-29 07:15:00",KR,7.5,6.6,94.0
16.0,16.06,92.0,"2023-01-29 07:15:00",FR,7.5,6.6,94.0
17.0,16.77,77.0,"2023-01-29 07:20:00",MR,7.4,6.3,94.0
14.0,13.28,70.0,"2023-01-29 07:20:00",KR,7.4,6.3,94.0
16.0,16.06,92.0,"2023-01-29 07:20:00",FR,7.4,6.3,94.0
16.0,15.67,77.0,"2023-01-29 07:25:00",MR,7.4,6.4,94.0
14.0,13.28,70.0,"2023-01-29 07:25:00",KR,7.4,6.4,94.0
16.0,16.06,92.0,"2023-01-29 07:25:00",FR,7.4,6.4,94.0
16.0,15.64,76.0,"2023-01-29 07:30:00",MR,7.5,6.3,94.0
14.0,13.26,69.0,"2023-01-29 07:30:00",KR,7.5,6.3,94.0
16.0,16.06,92.0,"2023-01-29 07:30:00",FR,7.5,6.3,94.0
17.0,16.74,76.0,"2023-01-29 07:35:00",MR,7.5,6.3,94.0
14.0,13.26,69.0,"2023-01-29 07:35:00",KR,7.5,6.3,94.0
16.0,16.06,92.0,"2023-01-29 07:35:00",FR,7.5,6.3,94.0
16.0,15.64,76.0,"2023-01-29 07:40:00",MR,7.6,6.1,94.0
14.0,13.26,69.0,"2023-01-29 07:40:00",KR,7.6,6.1,94.0
16.0,16.06,92.0,"2023-01-29 07:40:00",FR,7.6,6.1,94.0
16.0,15.67,77.0,"2023-01-29 07:45:00",MR,7.8,6.0,94.0
14.0,13.26,69.0,"2023-01-29 07:45:00",KR,7.8,6.0,94.0
16.0,16.06,92.0,"2023-01-29 07:45:00",FR,7.8,6.0,94.0
16.0,15.67,77.0,"2023-01-29 07:50:00",MR,8.0,6.0,95.0
14.0,13.26,69.0,"2023-01-29 07:50:00",KR,8.0,6.0,95.0
16.0,16.06,92.0,"2023-01-29 07:50:00",FR,8.0,6.0,95.0
16.0,15.64,76.0,"2023-01-29 07:55:00",MR,8.1,6.0,95.0
14.0,13.26,69.0,"2023-01-29 07:55:00",KR,8.1,6.0,95.0
16.0,16.06,92.0,"2023-01-29 07:55:00",FR,8.1,6.0,95.0
16.0,15.61,75.0,"2023-01-29 08:00:00",MR,8.2,6.1,95.0
14.0,13.28,70.0,"2023-01-29 08:00:00",KR,8.2,6.1,95.0
16.0,16.06,92.0,"2023-01-29 08:00:00",FR,8.2,6.1,95.0
16.0,15.61,75.0,"2023-01-29 08:05:00",MR,8.3,6.0,95.0
14.0,13.28,70.0,"2023-01-29 08:05:00",KR,8.3,6.0,95.0
16.0,16.06,92.0,"2023-01-29 08:05:00",FR,8.3,6.0,95.0
16.0,15.61,75.0,"2023-01-29 08:10:00",MR,8.3,6.2,95.0
14.0,13.28,70.0,"2023-01-29 08:10:00",KR,8.3,6.2,95.0
16.0,16.06,92.0,"2023-01-29 08:10:00",FR,8.3,6.2,95.0
16.0,15.61,75.0,"2023-01-29 08:15:00",MR,8.4,6.6,95.0
14.0,13.26,69.0,"2023-01-29 08:15:00",KR,8.4,6.6,95.0
16.0,16.06,92.0,"2023-01-29 08:15:00",FR,8.4,6.6,95.0
16.0,15.61,75.0,"2023-01-29 08:20:00",MR,8.4,6.5,95.0
14.0,13.28,70.0,"2023-01-29 08:20:00",KR,8.4,6.5,95.0
16.0,16.06,92.0,"2023-01-29 08:20:00",FR,8.4,6.5,95.0
16.0,15.61,75.0,"2023-01-29 08:25:00",MR,8.5,6.5,95.0
14.0,13.28,70.0,"2023-01-29 08:25:00",KR,8.5,6.5,95.0
16.0,16.06,92.0,"2023-01-29 08:25:00",FR,8.5,6.5,95.0
16.0,15.61,75.0,"2023-01-29 08:30:00",MR,8.5,6.6,96.0
14.0,13.28,70.0,"2023-01-29 08:30:00",KR,8.5,6.6,96.0
16.0,16.06,92.0,"2023-01-29 08:30:00",FR,8.5,6.6,96.0
16.0,15.61,75.0,"2023-01-29 08:35:00",MR,8.6,6.9,96.0
14.0,13.26,69.0,"2023-01-29 08:35:00",KR,8.6,6.9,96.0
16.0,16.06,92.0,"2023-01-29 08:35:00",FR,8.6,6.9,96.0
16.0,15.64,76.0,"2023-01-29 08:40:00",MR,8.6,6.9,96.0
14.0,13.28,70.0,"2023-01-29 08:40:00",KR,8.6,6.9,96.0
16.0,16.06,92.0,"2023-01-29 08:40:00",FR,8.6,6.9,96.0
16.0,15.61,75.0,"2023-01-29 08:45:00",MR,8.6,7.4,96.0
14.0,13.28,70.0,"2023-01-29 08:45:00",KR,8.6,7.4,96.0
16.0,16.06,92.0,"2023-01-29 08:45:00",FR,8.6,7.4,96.0
16.0,15.56,73.0,"2023-01-29 08:50:00",MR,8.7,7.8,96.0
14.0,13.28,70.0,"2023-01-29 08:50:00",KR,8.7,7.8,96.0
16.0,16.06,92.0,"2023-01-29 08:50:00",FR,8.7,7.8,96.0
16.0,15.59,74.0,"2023-01-29 08:55:00",MR,8.7,7.4,96.0
14.0,13.28,70.0,"2023-01-29 08:55:00",KR,8.7,7.4,96.0
17.0,17.16,92.0,"2023-01-29 08:55:00",FR,8.7,7.4,96.0
16.0,15.56,73.0,"2023-01-29 09:00:00",MR,8.7,7.9,96.0
14.0,13.28,70.0,"2023-01-29 09:00:00",KR,8.7,7.9,96.0
17.0,17.16,92.0,"2023-01-29 09:00:00",FR,8.7,7.9,96.0
16.0,15.54,72.0,"2023-01-29 09:05:00",MR,8.7,7.4,96.0
14.0,13.28,70.0,"2023-01-29 09:05:00",KR,8.7,7.4,96.0
16.0,16.06,92.0,"2023-01-29 09:05:00",FR,8.7,7.4,96.0
16.0,15.54,72.0,"2023-01-29 09:10:00",MR,8.8,7.1,96.0
14.0,13.28,70.0,"2023-01-29 09:10:00",KR,8.8,7.1,96.0
16.0,16.06,92.0,"2023-01-29 09:10:00",FR,8.8,7.1,96.0
16.0,15.54,72.0,"2023-01-29 09:15:00",MR,8.8,7.7,96.0
14.0,13.26,69.0,"2023-01-29 09:15:00",KR,8.8,7.7,96.0
16.0,16.06,92.0,"2023-01-29 09:15:00",FR,8.8,7.7,96.0
16.0,15.54,72.0,"2023-01-29 09:20:00",MR,8.8,8.0,96.0
14.0,13.26,69.0,"2023-01-29 09:20:00",KR,8.8,8.0,96.0
16.0,16.06,92.0,"2023-01-29 09:20:00",FR,8.8,8.0,96.0
16.0,15.54,72.0,"2023-01-29 09:25:00",MR,8.9,7.8,96.0
14.0,13.26,69.0,"2023-01-29 09:25:00",KR,8.9,7.8,96.0
16.0,16.06,92.0,"2023-01-29 09:25:00",FR,8.9,7.8,96.0
16.0,15.54,72.0,"2023-01-29 09:30:00",MR,8.9,8.3,97.0
14.0,13.26,69.0,"2023-01-29 09:30:00",KR,8.9,8.3,97.0
16.0,16.06,92.0,"2023-01-29 09:30:00",FR,8.9,8.3,97.0
16.0,15.51,71.0,"2023-01-29 09:35:00",MR,8.9,7.1,97.0
